instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,stick_length_without,stick_length_with,condition,material_grade,maker_name,authentication_score,weight,stick_shape
66354,867,Violin Bow,,2014,Tarisio,"Stamped to the stick and frog, ""A. C. Schuster*."" | Octagonal stick. Nickel mounted. | Weight: 60.5 grams",,,,,,0,0.0,"Schuster, Adolf Curt",3,60.5,octagonal
64997,867,Violin Bow,,2013,Tarisio,"Stamped, ""Adolf C. Schüster"" and ""Germany."" | Branded to the frog. Round stick. Silver mounted. | Weight: 64.0 grams",,,,,,0,1.0,"Schuster, Adolf Curt",3,64.0,round
66560,867,Violin Bow,,2014,Tarisio,"Stamped, ""*Adolf C. Schüster"" and ""Germany."" The frog branded. | Round stick. Silver mounted. | Weight: 59.0 grams",,,,,,0,1.0,"Schuster, Adolf Curt",3,59.0,round
81500,867,Violin Bow,,2017,Tarisio,"Stamped, ""Adolf C. Schuster."" | Silver mounted. Octagonal stick. | Weight: 58.5 grams",,,,,,0,1.0,"Schuster, Adolf Curt",3,58.5,octagonal
81499,867,Violin Bow,,2017,Tarisio,"Stamped to the handle and the frog, ""Adolf C. Schuster."" | Silver mounted. Octagonal stick. | Weight: 62.0 grams",,,,,,0,1.0,"Schuster, Adolf Curt",3,62.0,octagonal
103591,867,Violin Bow,,2022,Tarisio,"Stamped, ""Adolf C. Schuster."" | Round stick. Gold mounted. | Stick: 72.7 cm / 74.2 cm | Weight: 59.0 grams",,,,72.7,74.2,0,2.0,"Schuster, Adolf Curt",3,59.0,round
108672,867,Violin Bow,,2023,Tarisio,"Stamped, ""*Adolf C. Schuster*."" | Octagonal stick. Silver mounted. | Stick: Length of stick with button: 74.2 cm Length of stick without button: 72.7 cm | Weight: 57.0 grams",,,,72.7,74.2,0,1.0,"Schuster, Adolf Curt",3,57.0,octagonal
85405,867,Violin Bow,,2018,Tarisio,"Stamped, ""Adolf C. Schuster."" | Round stick. Silver mounted. | Stick: With button 74.4 cm. Without button 72.9 cm. | Weight: 56.5 grams",,,,72.9,74.4,0,1.0,"Schuster, Adolf Curt",3,56.5,round
124504,867,Violin Bow,,2024,Tarisio,"Stamped ""Adolf C. Schuster"" and to the lower facet, ""Germany."" | Round stick. Gold mounted. | Stick: 72.7 / 74.1 cm | Weight: 60.0 grams",,,,72.7,74.1,0,2.0,"Schuster, Adolf Curt",3,60.0,round
15083,867,Viola Bow,,2008,Tarisio,"Stamped, ""Adolf C. Schuster."" | Silver mounted. | Weight: 71.0 grams",,,,,,0,1.0,"Schuster, Adolf Curt",3,71.0,
77751,867,Viola Bow,,2017,Tarisio,"Stamped, ""Adolf C. Schuster"" and to the reverse, ""Soviet Occupied"" and to the lower facet, ""Germany."" | Octagonal stick. Silver mounted. | Stick: 73.0 cm/ 74.7 cm | Weight: 72.0 grams",,,,73.0,74.7,0,1.0,"Schuster, Adolf Curt",3,72.0,octagonal
124497,867,Violin Bow,,2024,Tarisio,"Stamped, ""Adolf G. Schuster."" | Round stick. Silver mounted. | Stick: 73.0 / 74.5 cm | Weight: 60.0 grams",,,,73.0,74.5,0,1.0,"Schuster, Adolf Curt",3,60.0,round
17405,867,Cello Bow,,2009,Tarisio,"Stamped, ""Adolf C. Schuster."" | Gold and tortoiseshell mounted. | Weight: 74.5 grams with tinsel lapping",,,,,,0,3.1,"Schuster, Adolf Curt",3,74.5,
117555,867,Viola Bow,,2023,Tarisio,"Stamped, ""Adolf C. Schuster"" and to the frog, ""A.C. Schuster."" | Octagonal stick. Silver mounted. | Stick: 73.1 / 74.6 cm | Weight: 70.0 grams",,,,73.1,74.6,0,1.0,"Schuster, Adolf Curt",3,70.0,octagonal
22787,867,Cello Bow,,2010,Tarisio,"Stamped, ""Adolf C. Schuster."" | Silver mounted. | Weight: 79.0 grams",,,,,,0,1.0,"Schuster, Adolf Curt",3,79.0,
7356,874,Violin Bow,,2005,Tarisio,"Stamped, ""Albert Fischer."" | Silver mounted. | Weight: 61.0 grams",,,,,,0,1.0,"Fischer, Albert William",3,61.0,
3700,881,Violin Bow,,2002,Tarisio,"Stamped, ""Albin Hums."" | Silver mounted. | Weight: 55.5 grams",,,,,,0,1.0,"Hums, Albin",3,55.5,
33605,891,Violin Bow,,2012 ; 2018,Tarisio ; Tarisio,"Faintly stamped, ""Alfred Knoll."" | Octagonal stick. Gold mounted. | Weight: 59.5 grams",,,,,,0,2.0,"Knoll, Alfred",2,59.5,octagonal
87630,891,Cello Bow,,2019,Tarisio,"Stamped, ""Alfred Knoll."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 70.2 cm. Length of stick with button: 71.9 cm. | Weight: 79.0 grams",,,,70.2,71.9,0,1.0,"Knoll, Alfred",3,79.0,octagonal
83675,895,Violin Bow,,2018,Tarisio,Unstamped. | Round stick. Silver mounted. | Weight: 61.0 grams,,,,,,0,1.0,"Lamy, Alfred dit neveu",0,61.0,round
24318,895,Violin Bow,,2011,Tarisio,"Stamped, ""A. Lamy à Paris."" | Silver mounted. | Weight: 61.5 grams",,,,,,0,1.0,"Lamy, Alfred dit neveu",3,61.5,
19169,895,Violin Bow,,2009,Tarisio,"Stamped, ""A. Lamy à Paris."" | Silver mounted. | Weight: 64.5 grams with heavy silver lapping",,,,,,0,1.25,"Lamy, Alfred dit neveu",3,64.5,
117260,895,Violin Bow,,2023,Tarisio,Unstamped. | Round stick. Nickel mounted. | Stick: Length of stick with button: 73.4 cm Length of stick without button: 72.0 cm | Weight: 59.5 grams,,,,72.0,73.4,0,0.0,"Lamy, Alfred dit neveu",0,59.5,round
31396,895,Violin Bow,,2012,Tarisio,"Stamped, ""A. Lamy à Paris."" | Silver mounted.",,,,,,0,1.0,"Lamy, Alfred dit neveu",3,,
32050,895,Violin Bow,,2012,Tarisio,"Stamped, ""A. Lamy à Paris."" | Splined to the head. The frog and button missing. | Weight: 40.0 grams",,,,,,1,0.5,"Lamy, Alfred dit neveu",3,40.0,
24011,895,Violin Bow,,2011,Tarisio,"Stamped, ""A. Lamy à Paris."" | Silver mounted. | Weight: 63.0 grams",,,,,,0,1.0,"Lamy, Alfred dit neveu",3,63.0,
131030,895,Violin Bow,,2025,Tarisio,"Stamped, ""A. Lamy."" | Round stick. Nickel mounted. | Stick: Length of stick with button: 74.5 cm. Length of stick without button: 73.0 cm. | Weight: 62.0 grams",,,,73.0,74.5,0,0.0,"Lamy, Alfred dit neveu",3,62.0,round
64938,895,Violin Bow,,2013,Tarisio,"Stamped, ""A. Lamy à Paris."" | Round stick. Silver mounted. | Weight: 58.5 grams",,,,,,0,1.0,"Lamy, Alfred dit neveu",3,58.5,round
100582,895,Violin Bow,,2022,Tarisio,"Stamped, ""A. Voirin Fils."" | Round stick. Silver mounted. | Stick: 72.8 / 74.3 cm | Weight: 57.5 grams",,,,72.8,74.3,0,1.0,"Lamy, Alfred dit neveu",2,57.5,round
33296,895,Cello Bow,,2013,Tarisio,"Stamped, ""A. Lamy à Paris."" | Silver mounted. | Weight: 73.5 grams",,,,,,0,1.0,"Lamy, Alfred dit neveu",3,73.5,
134075,895,Violin Bow,,,,"Stamped, ""Tourte."" | Round stick. Nickel mounted. | Stick: 73.1 / 74.6 cm | Weight: 57.0 grams",,,,73.1,74.6,0,0.0,"Lamy, Alfred dit neveu",2,57.0,round
94050,905,Violin Bow,,2020,Tarisio,"Stamped, ""Andre Dugad Paris."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 73.1 cm. Length of stick with button: 74.6 cm. | Weight: 65.0 grams",,,,73.1,74.6,0,1.0,"Dugad, André Paul",3,65.0,octagonal
66111,905,Violin Bow,,2014,Tarisio,"Stamped, ""Chanot & Chardon, Paris."" | Round stick. Nickel mounted. | Weight: 61.0 grams",,,,,,0,0.0,"Dugad, André Paul",2,61.0,round
128136,905,Violin Bow,,2025,Tarisio,"Stamped, ""J. Markiewicz."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.7 cm. Length of stick without button: 73.1 cm. | Weight: 61.0 grams",,,,73.1,74.7,0,1.0,"Dugad, André Paul",2,61.0,round
13759,905,Viola Bow,,2007 ; 2009,Tarisio ; Tarisio,"Stamped, ""Andre Dugad à Paris."" | The silver mounted frog and button not original to the stick. Repaired under the lapping. | Weight: 67.5 grams",,,,,,1,1.0,"Dugad, André Paul",3,67.5,
117238,907,Violin Bow,,2023,Tarisio,"Stamped, ""A. Richaume à Paris."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.5 cm Length of stick without button: 73.0 cm | Weight: 61.0 grams",,,,73.0,74.5,0,1.0,"Richaume, André",3,61.0,round
14848,907,Violin Bow,,2009,Tarisio,"Stamped, ""A. Richaume à Paris."" | Silver and ivory mounted. | Weight: 65.0 grams",,,,,,0,1.75,"Richaume, André",3,65.0,
66188,907,Violin Bow,,2013,Tarisio Private Sales,"Stamped, ""A. Richaume á Paris."" | Silver mounted. Round stick. | Weight: 61.0 grams",,,,,,0,1.0,"Richaume, André",3,61.0,round
62341,907,Violin Bow,,,,"Stamped, ""A. Richaume à Paris."" | Gold and tortoiseshell mounted. | Weight: 63.0 grams",,,,,,0,3.0,"Richaume, André",3,63.0,
20616,907,Violin Bow,,2010,Tarisio,"Stamped, ""A. Richaume à Paris."" | Silver mounted. | Weight: 60.0 grams",,,,,,0,1.0,"Richaume, André",3,60.0,
10115,907,Violin Bow,,,,"Stamped, ""Maucotel et Deschamp."" | Silver mounted. | Weight: 58.0 grams",,,,,,0,1.0,"Richaume, André",2,58.0,
104363,907,Violin Bow,,2022,Tarisio,"Stamped, ""A. Richaume à Paris."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.8 cm Length of stick with button: 74.3 cm | Weight: 61.0 grams",,,,72.8,74.3,0,1.0,"Richaume, André",3,61.0,octagonal
68984,907,Violin Bow,,2015,Tarisio,"Faintly stamped, ""A. Richaume.."" | Round stick. Silver mounted. | Weight: 62.0 grams",,,,,,0,1.0,"Richaume, André",2,62.0,round
102224,907,Violin Bow,,,,"Stamped, ""A. Richaume à Paris."" | Round stick. Silver and tortoiseshell mounted. | Stick: 73.1 / 74.6 cm | Weight: 65.0 grams",,,,73.1,74.6,0,2.0,"Richaume, André",3,65.0,round
72542,907,Viola Bow,,2015,Tarisio,"Stamped, ""A. Richaume à Paris."" | Silver mounted. Round stick. With button 74.6 cm. Without button 73.0 cm. | Weight: 72.0 grams",,,,73.0,74.6,0,1.0,"Richaume, André",3,72.0,round
126205,907,Violin Bow,,2025,Tarisio,"Stamped, ""A. Richaume à Paris."" | Round stick. Silver mounted. | Stick: 72.9 / 74.5 cm | Weight: 61.5 grams",,,,72.9,74.5,0,1.0,"Richaume, André",3,61.5,round
62653,907,Cello Bow,,2012,Tarisio,"Stamped, ""André Richaume à Paris."" | Silver mounted. | Weight: 85.0 grams",,,,,,0,1.0,"Richaume, André",3,85.0,
64414,907,Cello Bow,,2013,Tarisio,"Stamped, ""A. Richaume à Paris."" | Silver mounted. | Weight: 80.0 grams",,,,,,0,1.0,"Richaume, André",3,80.0,
95152,907,Viola Bow,,2021,Tarisio,Stamped illegibly. | Round stick. Silver mounted. | Stick: 72.6 cm/ 74.1 cm | Weight: 69.0 grams,,,,72.6,74.1,0,1.0,"Richaume, André",2,69.0,round
78444,907,Cello Bow,,2017,Tarisio,"Stamped, ""Chipot Vuillaume à Paris."" | Silver mounted. Octagonal stick. | Weight: 76.0 grams",,,,,,0,1.0,"Richaume, André",2,76.0,octagonal
18755,907,Cello Bow,,2009,Tarisio,"Stamped, ""A. Richaume à Paris."" | Silver mounted. | Weight: 82.5 grams",,,,,,0,1.0,"Richaume, André",3,82.5,
96132,907,Cello Bow,,2021,Tarisio,"Stamped, ""Emile Ouchard."" | Octagonal stick. Silver mounted. | Stick: 69.3 cm/ 70.9 cm | Weight: 76.5 grams (with silver lapping)",,,,69.3,70.9,0,1.25,"Richaume, André",2,76.5,octagonal
31158,934,Violin Bow,,2011,Tarisio,"Stamped, ""Arthur Thoma."" | Silver mounted. | Weight: 59.5 grams without hair",,,,,,0,1.0,"Thomä, Arthur Adolf",3,59.5,
17341,934,Violin Bow,,2009,Tarisio,"Stamped, ""Arthur Thoma."" | Silver mounted.",,,,,,0,1.0,"Thomä, Arthur Adolf",3,,
15828,934,Violin Bow,,2008,Tarisio,"Stamped, ""Arthur Thoma."" | Silver mounted. | Weight: 57.0 grams",,,,,,0,1.0,"Thomä, Arthur Adolf",3,57.0,
87407,938,Violin Bow,,2019,Tarisio,"Stamped, ""A. R. Bultitude."" | Octagonal stick. Gold mounted. | Weight: 59.0 grams",,,,,,0,2.0,"Bultitude, Arthur Richard",3,59.0,octagonal
10892,938,Violin Bow,,,,"Stamped, ""A. R. Bultitude.""",,,,,,0,0.5,"Bultitude, Arthur Richard",3,,
87417,938,Violin Bow,,2019,Tarisio,"Stamped ""A. R. Bultitude."" | Stick: 73.0 cm / 74.3 cm | Weight: 59.5 grams",,,,73.0,74.3,0,0.5,"Bultitude, Arthur Richard",3,59.5,
23866,938,Violin Bow,,,,Unstamped. | Gold mounted. | Weight: 57.0 grams,,,,,,0,2.0,"Bultitude, Arthur Richard",0,57.0,
20203,938,Violin Bow,,2010; 2022,Tarisio Private Sales; Tarisio,"Stamped twice, ""A. R. Bultitude."" | Octagonal stick. Gold and tortoiseshell mounted. Engraved Tudor rose inset to the frog. Stamped to the lower facet, ""England."" | Stick: Length of stick without button 73.2 cm. Length of stick with button 74.6 cm. | Weight: 62.5 grams",,,,73.2,74.6,0,3.0,"Bultitude, Arthur Richard",3,62.5,octagonal
22526,938,Violin Bow,,1974; 2011,Rembert Wurlitzer Inc.; Tarisio Private Sales,"Stamped, ""W. E. Hill & Sons"" and ""England."" | Gold and ivory mounted.",,,,,,0,2.75,"Bultitude, Arthur Richard",2,,
33400,938,Violin Bow,,,,"Stamped twice, ""A. R. Bultitude"" and ""England."" | Gold and tortoiseshell mounted.",,,,,,0,3.0,"Bultitude, Arthur Richard",3,,
75329,938,Violin Bow,,1974; 2016,William Moennig & Son; Tarisio,"Stamped, ""A. R. Bultitude."" | Octagonal stick. Gold mounted. | Weight: 61.5 grams",,,,,,0,2.0,"Bultitude, Arthur Richard",3,61.5,octagonal
72665,938,Violin Bow,,2015,Tarisio,"Stamped, ""A. R. Bultitude."" | Silver mounted with floral eye in the frog. Round stick. With button 74.0 cm. Without button 72.5 cm. | Weight: 62.5 grams",,,,72.5,74.0,0,1.0,"Bultitude, Arthur Richard",3,62.5,round
101887,938,Violin Bow,,2022,Tarisio,"Stamped, ""A. R. Bultitude"" and to the lower facet, ""England."" | Octagonal stick. Silver mounted. | Stick: 73.0 / 74.8 cm | Weight: 58.5 grams",,,,73.0,74.8,0,1.0,"Bultitude, Arthur Richard",3,58.5,octagonal
33800,938,Violin Bow,,2012,Tarisio,"Stamped, ""A. R. Bultitude."" | Gold mounted. | Weight: 62.5 grams",,,,,,0,2.0,"Bultitude, Arthur Richard",3,62.5,
119619,938,Violin Bow,,2024,Tarisio,"Stamped on both sides of the handle, “A. R. Bultitude”. Also stamped to the lower facet, ""7572"" and ""England.” | Octagonal stick. Gold mounted. Ivory frog and button. Whalebone lapping. | Stick: Length of stick without button: 73.0 cm Length of stick with button: 74.5 cm | Weight: 67.0 grams",,,,73.0,74.5,0,2.95,"Bultitude, Arthur Richard",3,67.0,octagonal
86214,938,Viola Bow,,2019,Tarisio,"Stamped, ""A. R. Bultitude"" and to the lower facet, ""England."" | Octagonal stick. Gold mounted. Engraved Tudor Rose to frog. | Stick: 73.1/ 74.7 | Weight: 71.0 grams",,,,73.1,74.7,0,2.0,"Bultitude, Arthur Richard",3,71.0,octagonal
106207,938,Violin Bow,,2022,Tarisio,"Stamped twice, ""A. R. Bultitude"" and to the lower facet, ""England."" | Octagonal stick. Gold mounted. Tudor rose inlay to frog. | Stick: 73.2 / 74.5 cm | Weight: 60.5 grams",,,,73.2,74.5,0,2.0,"Bultitude, Arthur Richard",3,60.5,octagonal
33101,938,Viola Bow,,2012,Tarisio,"Stamped, ""A. R. Bultitude, England."" | Gold and tortoiseshell mounted. Inset engraved 'Tudor Rose' design to the frog. Stamped, ""1062"" below the frog. | Weight: 73.5 grams",,,,,,0,3.0,"Bultitude, Arthur Richard",3,73.5,
124230,938,Violin Bow,,,,"Stamped, ""A. R. Bultitude."" | Octagonal stick. Silver mounted. | Stick: 73.1 / 74.5 cm | Weight: 63.0 grams",,,,73.1,74.5,0,1.0,"Bultitude, Arthur Richard",3,63.0,octagonal
76502,938,Viola Bow,,2016,Tarisio,"Stamped, ""W. E. Hill & Sons"". Stamped ""56"" to the bottom facet. | Octagonal stick. Silver mounted. Stamped to the head plate, ""6."" | Weight: 70.0 grams",,,,,,0,1.0,"Bultitude, Arthur Richard",2,70.0,octagonal
65627,938,Viola Bow,,2013,Tarisio,"Stamped, ""A. R. Bultitude"" to both sides of the handle, and ""England."" | Octagonal stick. Gold mounted. Tudor rose losange to the frog. | Weight: 74.0 grams",,,,,,0,2.0,"Bultitude, Arthur Richard",3,74.0,octagonal
117034,938,Cello Bow,,2021; 2023,Ingles & Hayday; Tarisio,"Stamped, ""A. R. Bultitude."" | Octagonal stick. Gold mounted. | Stick: Length of stick with button: 71.4 cmLength of stick without button: 69.7 cm | Weight: 74.5 grams",,,,69.7,71.4,0,2.0,"Bultitude, Arthur Richard",3,74.5,octagonal
92165,938,Viola Bow,,2020,Tarisio,"Stamped twice, ""A. R. Bultitude."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.1 cm. Length of stick with button: 74.5 cm. | Weight: 73.5 grams",,,,73.1,74.5,0,1.0,"Bultitude, Arthur Richard",3,73.5,round
31930,938,Cello Bow,,2012,Tarisio,"Stamped, ""A. R. Bultitude."" | Engraved gold and tortoiseshell mounted. Engraved to the ferule, ""RH"". | Weight: 81.5 grams",,,,,,0,3.0,"Bultitude, Arthur Richard",3,81.5,
31747,938,Cello Bow,,2022,Tarisio,"Stamped twice, ""A. R. Bultitude."" | Octagonal stick. Gold & tortoiseshell mounted. Stamped to the lower facet, ""England."" | Stick: Length of stick without button: 70.1 cm Length of stick with button: 71.7 cm | Weight: 88.5 grams",,,,70.1,71.7,0,3.0,"Bultitude, Arthur Richard",3,88.5,octagonal
32352,938,Cello Bow,,2012,Tarisio,"Stamped twice, ""A. R. Bultitude, England."" | Weight: 80.0 grams",,,,,,0,0.5,"Bultitude, Arthur Richard",3,80.0,
74959,938,Cello Bow,,2016,Tarisio,"Stamped, ""A. R. Bultitude."" | Gold mounted with an engraved Tudor rose to the sides of the frog. Round stick. | Weight: 85.0 grams",,,,,,0,2.0,"Bultitude, Arthur Richard",3,85.0,round
70538,938,Cello Bow,,2015,Tarisio,"Stamped, ""A. R. Bultitude."" | Octagonal stick. Gold mounted. | Weight: 82.5 grams",,,,,,0,2.0,"Bultitude, Arthur Richard",3,82.5,octagonal
117464,938,Cello Bow,,2023,Tarisio,"Stamped twice, ""A. R. Bultitude England."" | Round stick. Gold mounted. | Stick: 70.2 / 71.9 cm | Weight: 82.5 grams",,,,70.2,71.9,0,2.0,"Bultitude, Arthur Richard",3,82.5,round
18958,943,Violin Bow,,2009,Tarisio,"Stamped, ""August Nürnberger."" | Silver mounted. | Weight: 62.0 grams",,,,,,0,1.0,"Nürnberger-Süss, August",3,62.0,
23579,943,Violin Bow,,2011,Tarisio,"Stamped, ""August Nürnberger Suess."" | Silver mounted. | Weight: 57.0 grams",,,,,,0,1.0,"Nürnberger-Süss, August",3,57.0,
72789,943,Violin Bow,,2015,Tarisio,"Stamped, ""Suess."" | Octagonal stick. | Weight: 60.0 grams",,,,,,0,0.5,"Nürnberger-Süss, August",3,60.0,octagonal
66944,943,Violin Bow,,2014,Tarisio,"Stamped, ""Suess."" | Octagonal stick. Silver mounted. | Weight: 62.5 grams",,,,,,0,1.0,"Nürnberger-Süss, August",3,62.5,octagonal
13838,944,Violin Bow,,2007,Tarisio,"Stamped, ""Aug Rau."" | Gold and tortoiseshell mounted. Pin crack behind the head. | Weight: 58.0 grams with no hair",,,,,,1,3.0,"Rau, August",2,58.0,
11532,944,Violin Bow,,2006,Tarisio,"Stamped, ""August Rau."" | Gold and tortoiseshell mounted. | Weight: 60.0 grams",,,,,,0,3.0,"Rau, August",3,60.0,
7398,944,Violin Bow,,2005,Tarisio,"Stamped, ""Aug Rau."" | Silver mounted. | Weight: 56.5 grams with tinsel lapping",,,,,,0,1.1,"Rau, August",2,56.5,
21501,944,Violin Bow,,2010,Tarisio,"Stamped, ""Aug Rau."" | SIlver mounted. | Weight: 61.0 grams",,,,,,0,1.0,"Rau, August",2,61.0,
21494,944,Violin Bow,,2010,Tarisio,"Stamped, ""August Rau."" | Silver mounted. | Weight: 65.0 grams",,,,,,0,1.0,"Rau, August",3,65.0,
66282,944,Violin Bow,,2014 ; 2015,Tarisio ; Tarisio,"Labeled, ""Aug. Rau."" ""Germany."" | Octagonal stick. Silver mounted. | Weight: 57.0 grams",,,,,,0,1.0,"Rau, August",2,57.0,octagonal
18340,944,Violin Bow,,2009,Tarisio,"Stamped, ""Aug. Rau."" | Nickel mounted. | Weight: 50.5 grams with no hair and tinsel lapping",,,,,,0,0.1,"Rau, August",2,50.5,
66931,944,Violin Bow,,2014,Tarisio,"Stamped to the audience side, ""August Rau Markneukirchen."" | Round stick. Silver mounted. | Weight: 56.5 grams",,,,,,0,1.0,"Rau, August",3,56.5,round
83422,944,Violin Bow,,2018,Tarisio,"Stamped, ""August Rau."" | Octagonal stick. Silver mounted. | Weight: 59.5 grams",,,,,,0,1.0,"Rau, August",3,59.5,octagonal
76060,944,Violin Bow,,2017,Tarisio,"Stamped, ""August Rau."" | Octagonal stick. Silver mounted. | Weight: 59.0 grams",,,,,,0,1.0,"Rau, August",3,59.0,octagonal
74202,944,Violin Bow,,2015,Tarisio,"Stamped, ""August Rau."" | Silver mounted. Octagonal stick. | Weight: 60.0 grams",,,,,,0,1.0,"Rau, August",3,60.0,octagonal
85692,944,Violin Bow,,2018,Tarisio,"Stamped, ""Aug. Rau."" | Octagonal stick. Silver mounted. | Weight: 57.0 grams",,,,,,0,1.0,"Rau, August",2,57.0,octagonal
86616,944,Violin Bow,,2019,Tarisio,"Stamped, ""Aug. Rau."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.3 cm. | Weight: 57.0 grams",,,,72.9,74.3,0,1.0,"Rau, August",2,57.0,octagonal
131241,944,Violin Bow,,,,,,,,,,0,0.5,"Rau, August",0,,
18652,944,Cello Bow,,2009,Tarisio,"Stamped, ""August Rau."" | Silver mounted. | Weight: 79.0 grams",,,,,,0,1.0,"Rau, August",3,79.0,
74179,944,Cello Bow,,2015,Tarisio,"Stamped, ""Aug Rau."" | Silver mounted. Octagonal stick. | Weight: 81.5 grams",,,,,,0,1.0,"Rau, August",2,81.5,octagonal
9874,947,Violin Bow,,2006,Tarisio,"Stamped, ""Aug Edwin Prager."" | Gold mounted. | Weight: 55.0 grams",,,,,,0,2.0,"Prager, August Edwin",3,55.0,
73566,947,Violin Bow,,2006 ; 2015,Tarisio ; Tarisio,"Stamped, ""Aug. Edwin Prager."" | Octagonal stick. Gold mounted. | Weight: 59.5 grams",,,,,,0,2.0,"Prager, August Edwin",3,59.5,octagonal
17089,947,Violin Bow,,2009,Tarisio,"Stamped, ""Aug. Edwin Prager."" | Silver mounted. | Weight: 57.0 grams with tinsel lapping",,,,,,0,1.1,"Prager, August Edwin",3,57.0,
84932,947,Violin Bow,,2018,Tarisio,"Stamped, ""Aug. Edwin Prager."" | Octagonal stick. Silver mounted. | Weight: 61.0 grams",,,,,,0,1.0,"Prager, August Edwin",3,61.0,octagonal
76062,947,Violin Bow,,2017,Tarisio,"Stamped, ""Aug Edwin Prager."" | Silver mounted. Octagonal stick. | Stick: Octagonal stick in pernambuco wood. | Weight: 60.0 grams",,,,,,0,1.35,"Prager, August Edwin",3,60.0,octagonal
86617,947,Violin Bow,,2019,Tarisio,"Stamped, ""A. E. Prager."" | Octagonal stick. Gold mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.4 cm. | Weight: 58.0 grams",,,,73.0,74.4,0,2.0,"Prager, August Edwin",3,58.0,octagonal
65673,947,Violin Bow,,2013,Tarisio,"Stamped, ""A. E. Prager"" and ""Saxony."" | Octagonal stick. Silver mounted. | Weight: 61.5 grams",,,,,,0,1.0,"Prager, August Edwin",3,61.5,octagonal
84410,947,Cello Bow,,2018,Tarisio,"Stamped, ""A. E. Prager"" and to the lower facet, ""Saxony."" | Round stick. Silver mounted. | Weight: 71.0 grams",,,,,,0,1.0,"Prager, August Edwin",3,71.0,round
121352,959,Violin Bow,,2023,Tarisio,"Stamped, ""B. Rolland à Paris."" | Round stick. Silver mounted. | Stick: 72.8 / 74.4 cm | Weight: 58.5 grams",,,,72.8,74.4,0,1.0,"Rolland, Benoit",3,58.5,round
18403,959,Violin Bow,,2009,Tarisio Private Sales,"Stamped, ""Benoit Rolland Paris."" | Gold and tortoiseshell mounted. | Weight: 61.5 grams",,,,,,0,3.0,"Rolland, Benoit",3,61.5,
6758,959,Violin Bow,,2004,Tarisio,"Stamped, ""Benoit Rolland Paris."" | Silver mounted. | Weight: 61.0 grams",,,,,,0,1.0,"Rolland, Benoit",3,61.0,
18668,959,Violin Bow,,2009,Tarisio,"Stamped, ""B. Rolland à Paris."" | Gold and tortoiseshell mounted. | Weight: 59.0 grams",,,,,,0,3.0,"Rolland, Benoit",3,59.0,
66331,959,Violin Bow,,2014,Tarisio,"Stamped, ""Benoit Rolland, Paris."" | Gold and tortoiseshell mounted. Round stick. | Weight: 58.5 grams",,,,,,0,3.0,"Rolland, Benoit",3,58.5,round
69210,959,Violin Bow,,,,"Stamped, ""Benoît Rolland."" | Round stick. Silver mounted. | Weight: 60.5 grams",,,,,,0,1.0,"Rolland, Benoit",3,60.5,round
79016,959,Violin Bow,,2017,Tarisio,"Stamped, ""Benoit Rolland Paris."" | Silver mounted. Round stick. | Stick: round stick in pernambuco wood. | Weight: 60.0 grams",,,,,,0,1.35,"Rolland, Benoit",3,60.0,round
76970,959,Violin Bow,2015.0,2016,Tarisio,"Stamped ""Benoît Rolland"" to both sides of the handle and ""1515, 2015"" to the bottom facet. | *Gifted by the maker to Community MusicWorks. Proceeds of this sale are for the benefit of CMW. Read more about this bow in our news. Round stick. 18K gold mounted. The frog with 4 mm diamond eyes, the player side inlaid by Benoît Rolland with a design by Christine Arveil. | Weight: 61.5 grams",,,,,,0,2.0,"Rolland, Benoit",3,61.5,round
67981,959,Violin Bow,,2015,Tarisio,"Stamped, ""Benoit Rolland, Paris."" | Round stick. Silver mounted. | Weight: 63.5 grams",,,,,,0,1.0,"Rolland, Benoit",3,63.5,round
82183,959,Violin Bow,,2017,Tarisio,"Stamped, ""B. Rolland à Paris."" | Gold mounted. Round stick. | Weight: 63.0 grams",,,,,,0,2.0,"Rolland, Benoit",3,63.0,round
85110,959,Violin Bow,,2018,Tarisio,"Stamped, ""Benoît Rolland Paris."" | Round stick. Silver mounted. | Weight: 59.5 grams",,,,,,0,1.0,"Rolland, Benoit",3,59.5,round
87658,959,Violin Bow,,2019,Tarisio,"Stamped, ""Benoît Rolland Paris."" | Round stick. Gold mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.4 cm. | Weight: 60.5 grams",,,,72.9,74.4,0,2.0,"Rolland, Benoit",3,60.5,round
86097,959,Violin Bow,,2019,Tarisio,"Stamped, ""B. Rolland à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.3 cm. | Weight: 59.5 grams",,,,72.9,74.3,0,1.0,"Rolland, Benoit",3,59.5,round
