maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency,instrument_id,stick_length_without_x,stick_length_with_x,condition_x,material_grade_x,weight_x,stick_shape_x,stick_length_without_y,stick_length_with_y,condition_y,material_grade_y,weight_y,stick_shape_y,make_date
15287,"Meyer, Finn",Violin Bow,,,2025-05-30,,944.0,700.0,833.0,usd,128069,73.2,74.7,0,1.0,58.5,octagonal,73.2,74.7,0,1.0,58.5,octagonal,
15287,"Meyer, Finn",Violin Bow,,,2024-11-15,,660.0,520.0,624.0,usd,123901,72.1,73.8,0,1.0,58.5,octagonal,72.1,73.8,0,1.0,58.5,octagonal,
15287,"Meyer, Finn",Violin Bow,"Minneapolis, MN",Tarisio,2018-05-17,65,1534.0,1135.0,1299.0,usd,83436,,,0,1.0,58.0,octagonal,,,0,1.0,58.0,octagonal,
451,"Millant, Bernard",Cello Bow,Paris,Tarisio,2018-03-19,32,10771.0,7670.0,8740.0,gbp,83034,,,0,1.75,82.0,round,,,0,1.75,82.0,round,
451,"Millant, Bernard",Viola Bow,Paris,Tarisio,2017-10-23,14,11869.0,9000.0,10103.0,gbp,78974,,,0,1.75,71.5,round,,,0,1.75,71.5,round,1963.0
451,"Millant, Bernard",Violin Bow,Paris,Tarisio,2012-10-29,123,14027.0,8750.0,10876.0,gbp,62719,,,0,3.0,60.5,octagonal,,,0,3.0,60.5,octagonal,1963.0
451,"Millant, Bernard",Viola Bow,Paris,Tarisio,2010-06-28,566,7200.0,4769.0,5835.0,usd,20237,,,0,1.0,71.5,,,,0,1.0,71.5,,
451,"Millant, Bernard",Violin Bow,Paris,Tarisio,2008-05-09,54,3803.0,1952.0,2460.0,usd,15159,,,0,1.0,59.0,,,,0,1.0,59.0,,
451,"Millant, Bernard",Violin Bow,Paris,Tarisio,2007-05-11,59,5750.0,2901.0,4264.0,usd,12434,,,0,1.0,61.0,,,,0,1.0,61.0,,
451,"Millant, Bernard",Violin Bow,Paris,Tarisio,2006-05-19,239,2300.0,1226.0,1802.0,usd,10182,,,0,0.5,60.0,,,,0,0.5,60.0,,
450,"Millant, Jean-Jacques",Viola Bow,Paris,,2025-11-07,,15600.0,11889.0,13494.0,usd,129352,73.5,75.1,0,2.0,71.0,round,73.5,75.1,0,2.0,71.0,round,
450,"Millant, Jean-Jacques",Violin Bow,Paris,,2025-05-16,,13433.0,10112.0,12000.0,eur,127732,73.1,74.7,0,2.0,60.5,round,73.1,74.7,0,2.0,60.5,round,
450,"Millant, Jean-Jacques",Violin Bow,Paris,Tarisio,2022-03-18,93,7200.0,5475.0,6528.0,usd,100629,73.0,74.5,0,1.0,59.5,round,73.0,74.5,0,1.0,59.5,round,
450,"Millant, Jean-Jacques",Viola Bow,Paris,Tarisio,2021-10-26,24,13237.0,9594.0,11400.0,eur,98569,73.1,74.6,0,1.0,69.5,octagonal,73.1,74.6,0,1.0,69.5,octagonal,
450,"Millant, Jean-Jacques",Viola Bow,Paris,Tarisio,2020-11-13,44,14400.0,10942.0,12186.0,usd,94441,,,0,2.0,67.0,round,,,0,2.0,67.0,round,
450,"Millant, Jean-Jacques",Cello Bow,Paris,Tarisio,2020-03-24,26,13810.0,11800.0,12806.0,gbp,90801,69.4,71.1,0,2.0,79.0,round,69.4,71.1,0,2.0,79.0,round,
450,"Millant, Jean-Jacques",Viola Bow,Paris,Tarisio,2016-03-15,12,10208.0,7200.0,9189.0,gbp,75176,,,0,2.0,68.0,round,,,0,2.0,68.0,round,
450,"Millant, Jean-Jacques",Violin Bow,Paris,Tarisio,2015-11-04,74,5087.0,3300.0,4652.0,gbp,74317,,,0,1.0,60.0,round,,,0,1.0,60.0,round,
450,"Millant, Jean-Jacques",Violin Bow,Paris,Tarisio,2014-05-09,121,4800.0,2847.0,3483.0,usd,67262,,,0,1.0,63.5,octagonal,,,0,1.0,63.5,octagonal,
450,"Millant, Jean-Jacques",Viola Bow,Paris,Tarisio,2013-10-16,84,7670.0,4784.0,5656.0,usd,65122,,,0,2.0,64.0,round,,,0,2.0,64.0,round,
450,"Millant, Jean-Jacques",Violin Bow,Paris,Tarisio,2011-06-22,59,5323.0,3300.0,3697.0,gbp,24277,,,0,2.0,60.5,,,,0,2.0,60.5,,
450,"Millant, Jean-Jacques",Violin Bow,Paris,Tarisio,2010-10-15,223,1800.0,1123.0,1278.0,usd,22197,,,1,1.0,63.0,,,,1,1.0,63.0,,
450,"Millant, Jean-Jacques",Violin Bow,Paris,Tarisio,2008-03-13,55,11289.0,5558.0,7247.0,gbp,14715,,,0,3.0,58.0,,,,0,3.0,58.0,,
450,"Millant, Jean-Jacques",Cello Bow,Paris,Tarisio,2002-10-24,FB 73,1688.0,1091.0,1733.0,usd,3870,,,0,1.0,77.5,,,,0,1.0,77.5,,
1481,"Millant, Max",Violin Bow,Paris,,2023-03-07,,2262.0,1888.0,2124.0,eur,105999,72.6,74.2,0,1.0,64.5,round,72.6,74.2,0,1.0,64.5,round,
449,"Millant, Roger & Max Firm",Cello Bow,Paris,Tarisio,2001-05-11,FB 37,2025.0,1428.0,2308.0,usd,2137,,,0,1.05,74.5,,,,0,1.05,74.5,,
16025,"Miquel, André",Violin Bow,,,2024-03-26,,2883.0,2280.0,2656.0,gbp,120593,72.9,74.4,0,1.0,61.5,octagonal,72.9,74.4,0,1.0,61.5,octagonal,
9932,"Miquel, Paul Émile",Violin Bow,,,2024-10-08,,3954.0,3016.0,3600.0,eur,123875,72.3,73.8,0,1.0,61.0,round,72.3,73.8,0,1.0,61.0,round,
9932,"Miquel, Paul Émile",Violin Bow,,Tarisio,2015-05-16,107,2478.0,1576.0,2167.0,usd,72882,,,0,0.0,58.5,round,,,0,0.0,58.5,round,
9932,"Miquel, Paul Émile",Violin Bow,Mirecourt,Tarisio,2011-12-16,134,2640.0,1699.0,2021.0,usd,31563,,,0,1.0,58.5,,,,0,1.0,58.5,,
2154,"Mohr, Rodney D.",Violin Bow,,,2025-11-07,,3000.0,2286.0,2595.0,usd,130653,73.3,74.8,0,1.0,60.5,octagonal,73.3,74.8,0,1.0,60.5,octagonal,
2154,"Mohr, Rodney D.",Violin Bow,,,2024-05-31,,3300.0,2596.0,3041.0,usd,121995,73.2,74.7,0,1.0,60.0,round,73.2,74.7,0,1.0,60.0,round,
2154,"Mohr, Rodney D.",Violin Bow,"Ashland, OH",Tarisio,2013-05-03,87,2040.0,1312.0,1556.0,usd,64289,,,0,1.0,62.0,,,,0,1.0,62.0,,
2154,"Mohr, Rodney D.",Violin Bow,"Ashland, OH",Tarisio,2011-05-06,104,1800.0,1096.0,1241.0,usd,24102,,,0,1.0,62.5,,,,0,1.0,62.5,,
2154,"Mohr, Rodney D.",Viola Bow,"Ashland, OH",Tarisio,2010-05-03,17,2520.0,1653.0,1904.0,usd,106205,73.4,74.9,0,2.0,69.0,round,73.4,74.9,0,2.0,69.0,round,
2154,"Mohr, Rodney D.",Violin Bow,"Ashland, OH",Tarisio,2009-10-18,469,1920.0,1174.0,1291.0,usd,18408,,,0,1.0,60.0,,,,0,1.0,60.0,,
1492,Moinel & Cherpitel Firm,Viola Bow,,Tarisio,2010-10-15,18,1827.0,1140.0,1297.0,gbp,20239,,,0,1.0,67.5,,,,0,1.0,67.5,,
457,"Molineux, Pierre",Violin Bow,Paris,Tarisio,2005-05-12,145,2070.0,1110.0,1621.0,usd,7729,,,0,1.0,58.5,,,,0,1.0,58.5,,
10037,"Morizot, André Auguste",Violin Bow,,Tarisio,2021-06-07,78,5101.0,3600.0,4195.0,gbp,96878,72.8,74.4,0,1.0,61.5,round,72.8,74.4,0,1.0,61.5,round,
468,"Morizot, Charles Louis",Violin Bow,,Tarisio,2011-07-29,149,4500.0,2735.0,3156.0,usd,24354,,,0,1.0,51.5,,,,0,1.0,51.5,,
468,"Morizot, Charles Louis",Viola Bow,,Tarisio,2003-10-23,268,2530.0,1493.0,2147.0,usd,4562,,,0,1.0,74.5,,,,0,1.0,74.5,,
467,"Morizot, Louis frères",Bass Bow,,,2025-10-28,,7169.0,5400.0,6164.0,gbp,128452,65.2,67.6,0,1.0,127.5,round,65.2,67.6,0,1.0,127.5,round,
467,"Morizot, Louis frères",Cello Bow,,Tarisio,2020-11-13,10,2760.0,2097.0,2336.0,usd,94758,,,0,1.0,77.5,octagonal,,,0,1.0,77.5,octagonal,
467,"Morizot, Louis frères",Viola Bow,,T2 Auctions,2018-11-30,28,118.0,93.0,104.0,usd,83512,,,2,1.0,66.5,,,,2,1.0,66.5,,
467,"Morizot, Louis frères",Bass Bow,,Tarisio,2017-06-27,3,2145.0,1680.0,1900.0,gbp,79018,,,0,0.0,133.5,octagonal,,,0,0.0,133.5,octagonal,
467,"Morizot, Louis frères",Viola Bow,,Tarisio,2017-03-27,3,2569.0,2040.0,2361.0,gbp,78097,,,0,1.0,68.0,round,,,0,1.0,68.0,round,
467,"Morizot, Louis frères",Bass Bow,Paris,Tarisio,2016-05-13,17,2400.0,1666.0,2115.0,usd,75666,,,0,0.0,137.5,round,,,0,0.0,137.5,round,
467,"Morizot, Louis frères",Cello Bow,,Tarisio,2015-06-30,3,3209.0,2040.0,2868.0,gbp,73102,,,0,1.0,77.0,octagonal,,,0,1.0,77.0,octagonal,
467,"Morizot, Louis frères",Cello Bow,,Tarisio,2014-10-29,9,2905.0,1800.0,2274.0,gbp,68621,,,0,1.0,77.5,round,,,0,1.0,77.5,round,
467,"Morizot, Louis frères",Cello Bow,Mirecourt,Tarisio,2013-06-26,18,1320.0,860.0,1014.0,usd,64232,,,0,0.0,75.5,,,,0,0.0,75.5,,
10039,"Morizot, Louis Gabriel",Cello Bow,,,2025-05-16,,2955.0,2225.0,2640.0,eur,125259,69.5,71.2,0,1.0,81.5,octagonal,69.5,71.2,0,1.0,81.5,octagonal,
1446,"Morizot, Louis Joseph père",Cello Bow,,,2025-09-26,,4202.0,3146.0,3600.0,eur,129563,69.5,71.1,0,1.0,76.0,round,69.5,71.1,0,1.0,76.0,round,
1446,"Morizot, Louis Joseph père",Cello Bow,Paris,Tarisio,2020-10-19,5,5370.0,4130.0,4558.0,gbp,94339,69.9,71.6,0,1.0,81.7,octagonal,69.9,71.6,0,1.0,81.7,octagonal,
1446,"Morizot, Louis Joseph père",Viola Bow,Paris,Tarisio,2019-11-08,50,13200.0,10298.0,11969.0,usd,88664,,,0,1.0,70.5,round,,,0,1.0,70.5,round,
1446,"Morizot, Louis Joseph père",Bass Bow,,Tarisio,2019-03-18,17,3019.0,2280.0,2661.0,gbp,86216,66.6,69.0,0,0.0,124.0,round,66.6,69.0,0,0.0,124.0,round,
1446,"Morizot, Louis Joseph père",Violin Bow,,T2 Auctions,2016-07-29,121,1534.0,1160.0,1374.0,usd,74964,,,0,0.0,56.5,round,,,0,0.0,56.5,round,
1446,"Morizot, Louis Joseph père",Viola Bow,,Tarisio,2016-03-15,6,1701.0,1200.0,1531.0,gbp,75168,,,0,1.25,78.0,octagonal,,,0,1.25,78.0,octagonal,
1446,"Morizot, Louis Joseph père",Bass Bow,Paris,Tarisio,2015-05-16,24,2520.0,1602.0,2204.0,usd,72884,,,0,1.0,120.5,octagonal,,,0,1.0,120.5,octagonal,
1446,"Morizot, Louis Joseph père",Cello Bow,Paris,Tarisio,2014-05-09,55,2760.0,1637.0,2003.0,usd,67074,,,0,0.0,75.0,round,,,0,0.0,75.0,round,
1446,"Morizot, Louis Joseph père",Cello Bow,Mirecourt,Tarisio,2013-03-28,12,4997.0,3300.0,3903.0,gbp,63859,,,0,2.75,85.5,,,,0,2.75,85.5,,
15744,"Morrow, Robert",Violin Bow,,,2023-03-17,,5400.0,4444.0,5078.0,usd,106060,72.3,73.9,0,1.0,61.0,octagonal,72.3,73.9,0,1.0,61.0,octagonal,
1402,"Müller, Friedrich Karl",Cello Bow,,,2024-02-27,,2211.0,1745.0,2040.0,eur,119708,70.3,72.0,0,2.0,83.0,octagonal,70.3,72.0,0,2.0,83.0,octagonal,
1402,"Müller, Friedrich Karl",Violin Bow,,Tarisio,2015-03-31,69,2663.0,1800.0,2475.0,gbp,72530,73.2,74.7,0,2.0,59.5,round,73.2,74.7,0,2.0,59.5,round,
15263,"Müller, Stéphane",Viola Bow,,,2025-09-26,,5509.0,4125.0,4720.0,eur,130736,73.0,74.7,0,2.0,73.5,round,73.0,74.7,0,2.0,73.5,round,
15263,"Müller, Stéphane",Viola Bow,,Tarisio,2021-10-26,20,3483.0,2525.0,3000.0,eur,98122,72.7,74.3,0,1.0,72.0,round,72.7,74.3,0,1.0,72.0,round,
15263,"Müller, Stéphane",Violin Bow,,Tarisio,2017-10-23,84,2490.0,1888.0,2119.0,gbp,82236,,,0,1.0,61.0,round,,,0,1.0,61.0,round,
1721,"Napier, Frank Donald",Violin Bow,,,2025-03-14,,3600.0,2783.0,3306.0,usd,123768,72.6,73.9,0,1.0,55.5,round,72.6,73.9,0,1.0,55.5,round,
1721,"Napier, Frank Donald",Violin Bow,,Tarisio,2021-07-09,49,5100.0,3681.0,4298.0,usd,96376,73.1,74.6,0,2.0,59.0,octagonal,73.1,74.6,0,2.0,59.0,octagonal,
1721,"Napier, Frank Donald",Violin Bow,,Tarisio,2017-02-24,108,6000.0,4795.0,5675.0,usd,77405,,,0,3.0,57.0,round,,,0,3.0,57.0,round,
1721,"Napier, Frank Donald",Violin Bow,,Tarisio,2016-10-14,138,4200.0,3438.0,3816.0,usd,76367,,,0,1.0,60.0,round,,,0,1.0,60.0,round,
1721,"Napier, Frank Donald",Violin Bow,,Tarisio,2015-02-20,133,3300.0,2138.0,2898.0,usd,72078,,,0,1.0,58.0,round,,,0,1.0,58.0,round,
1721,"Napier, Frank Donald",Violin Bow,England,Tarisio,2014-05-09,123,4200.0,2491.0,3048.0,usd,66031,,,0,1.0,62.5,round,,,0,1.0,62.5,round,
1721,"Napier, Frank Donald",Violin Bow,London,Tarisio,2010-07-31,332,3900.0,2482.0,2994.0,usd,21456,,,0,2.0,54.0,,,,0,2.0,54.0,,
1721,"Napier, Frank Donald",Violin Bow,London,Tarisio,2009-02-20,119,2340.0,1633.0,1858.0,usd,17153,,,1,3.0,54.5,,,,1,3.0,54.5,,
1721,"Napier, Frank Donald",Violin Bow,London,Tarisio,2007-10-25,474,4388.0,2142.0,3067.0,usd,13864,,,0,1.0,60.5,,,,0,1.0,60.5,,
1718,"Napier, William",Violin Bow,,Tarisio,2015-03-31,116,7419.0,5015.0,6895.0,gbp,72579,73.1,74.5,0,2.2,59.5,round,73.1,74.5,0,2.2,59.5,round,
15317,"Narros, Jean",Viola Bow,Paris,Tarisio,2022-11-01,6,2752.0,2400.0,2789.0,gbp,104436,72.9,74.5,0,1.0,70.5,round,72.9,74.5,0,1.0,70.5,round,
15317,"Narros, Jean",Violin Bow,Paris,Tarisio,2018-11-08,91,2880.0,2198.0,2518.0,usd,85580,,,0,1.0,61.0,round,,,0,1.0,61.0,round,
480,"Nebeker, John H.",Cello Bow,,Tarisio,2018-02-22,5,1062.0,762.0,861.0,usd,83328,,,0,1.2,91.0,octagonal,,,0,1.2,91.0,octagonal,
480,"Nebeker, John H.",Cello Bow,,Tarisio,2007-07-25,195,138.0,67.0,100.0,usd,12964,,,2,1.0,81.5,,,,2,1.0,81.5,,
480,"Nebeker, John H.",Violin Bow,,Tarisio,2005-11-04,42,920.0,525.0,771.0,usd,8802,,,0,2.0,64.5,,,,0,2.0,64.5,,
1910,"Nehr, Gilles",Violin Bow,,,2024-05-14,,9088.0,7222.0,8400.0,eur,121397,72.6,74.2,0,1.0,59.0,round,72.6,74.2,0,1.0,59.0,round,
1910,"Nehr, Gilles",Violin Bow,,,2023-06-13,,5505.0,4374.0,5100.0,eur,106573,,,0,1.0,61.5,round,,,0,1.0,61.5,round,
1910,"Nehr, Gilles",Viola Bow,,Tarisio,2017-03-27,7,3714.0,2950.0,3414.0,gbp,78146,,,0,1.0,72.5,round,,,0,1.0,72.5,round,
1910,"Nehr, Gilles",Violin Bow,,Tarisio,2015-11-04,84,6012.0,3900.0,5498.0,gbp,72899,,,0,1.75,62.8,octagonal,,,0,1.75,62.8,octagonal,
1910,"Nehr, Gilles",Viola Bow,"New York, NY",Tarisio,2012-11-28,65,10200.0,6384.0,7912.0,usd,32933,,,0,1.0,70.0,,,,0,1.0,70.0,,
1910,"Nehr, Gilles",Viola Bow,"New York, NY",Tarisio,2011-02-25,56,960.0,597.0,698.0,usd,23041,,,1,1.0,68.5,,,,1,1.0,68.5,,
1910,"Nehr, Gilles",Violin Bow,Rome,Tarisio,2008-05-09,53,4095.0,2102.0,2649.0,usd,15158,,,0,2.05,57.0,,,,0,2.05,57.0,,
15527,"Nehr, Jean-Pascal",Viola Bow,Paris,,2024-10-08,,5601.0,4273.0,5100.0,eur,122135,72.3,74.1,0,1.0,71.5,round,72.3,74.1,0,1.0,71.5,round,
15527,"Nehr, Jean-Pascal",Cello Bow,Paris,Tarisio,2020-07-23,1,7252.0,5700.0,6259.0,gbp,93530,69.7,71.5,0,1.0,81.5,round,69.7,71.5,0,1.0,81.5,round,
483,"Neudorfer, R.C.",Viola Bow,,Tarisio,2005-02-16,103,920.0,490.0,706.0,usd,6846,,,0,0.0,,,,,0,0.0,,,
1584,"Neudorfer, Rudolf",Bass Bow,,,2025-09-26,,1515.0,1134.0,1298.0,eur,130870,66.5,68.5,0,1.0,134.0,round,66.5,68.5,0,1.0,134.0,round,
1584,"Neudorfer, Rudolf",Cello Bow,,,2024-10-08,,2981.0,2274.0,2714.0,eur,123020,69.3,71.2,0,1.0,81.5,round,69.3,71.2,0,1.0,81.5,round,
1584,"Neudorfer, Rudolf",Violin Bow,,Tarisio,2020-11-13,66,3000.0,2280.0,2539.0,usd,94295,,,0,2.0,60.0,round,,,0,2.0,60.0,round,
1584,"Neudorfer, Rudolf",Violin Bow,,Tarisio,2015-11-04,39,728.0,472.0,665.0,gbp,74262,,,0,1.0,60.5,round,,,0,1.0,60.5,round,
1584,"Neudorfer, Rudolf",Violin Bow,,Tarisio,2014-10-17,114,960.0,600.0,753.0,usd,67288,,,0,1.0,59.0,round,,,0,1.0,59.0,round,
1584,"Neudorfer, Rudolf",Violin Bow,,Tarisio,2008-08-20,79,468.0,252.0,318.0,usd,15826,,,0,1.0,62.0,,,,0,1.0,62.0,,
1102,"Neuveville, F.C.",Cello Bow,,,2025-10-28,,1752.0,1320.0,1507.0,gbp,126714,69.6,71.3,0,1.0,80.0,round,69.6,71.3,0,1.0,80.0,round,
490,"Norris, John",Violin Bow,Bath,Tarisio,2004-10-22,304,633.0,346.0,502.0,usd,6144,,,1,0.75,43.5,,,,1,0.75,43.5,,
10525,Nürnberger Family,Violin Bow,,,2024-05-14,,2726.0,2167.0,2520.0,eur,121179,72.9,74.4,0,1.0,63.0,octagonal,72.9,74.4,0,1.0,63.0,octagonal,
495,"Nürnberger, Albert",Cello Bow,,,2025-05-16,,6381.0,4803.0,5700.0,eur,127685,69.7,71.3,0,1.0,78.0,round,69.7,71.3,0,1.0,78.0,round,
495,"Nürnberger, Albert",Cello Bow,,,2023-06-05,,4457.0,3600.0,4171.0,gbp,105324,70.5,72.2,1,2.0,81.0,round,70.5,72.2,1,2.0,81.0,round,
495,"Nürnberger, Albert",Viola Bow,,Tarisio,2022-11-18,34,4800.0,4039.0,4645.0,usd,101708,,,0,2.0,68.5,octagonal,,,0,2.0,68.5,octagonal,
495,"Nürnberger, Albert",Violin Bow,,Tarisio,2020-11-13,67,1920.0,1459.0,1625.0,usd,94757,,,0,1.0,59.0,round,,,0,1.0,59.0,round,
495,"Nürnberger, Albert",Cello Bow,Markneukirchen,Tarisio,2011-02-25,32,3900.0,2426.0,2834.0,usd,23458,,,0,1.0,83.0,,,,0,1.0,83.0,,
495,"Nürnberger, Albert",Violin Bow,Markneukirchen,Tarisio,2010-05-03,156,5100.0,3346.0,3853.0,usd,21035,,,0,3.25,64.5,,,,0,3.25,64.5,,
990,"Nürnberger, Carl Albert",Cello Bow,,,2023-11-17,,5400.0,4348.0,4968.0,usd,117452,69.8,71.5,0,1.0,83.5,octagonal,69.8,71.5,0,1.0,83.5,octagonal,
990,"Nürnberger, Carl Albert",Cello Bow,,Tarisio,2019-11-08,12,5310.0,4143.0,4815.0,usd,87567,,,0,2.05,75.5,octagonal,,,0,2.05,75.5,octagonal,
990,"Nürnberger, Carl Albert",Viola Bow,,Tarisio,2019-11-08,46,4200.0,3277.0,3808.0,usd,89244,,,0,1.0,67.0,octagonal,,,0,1.0,67.0,octagonal,
990,"Nürnberger, Carl Albert",Viola Bow,,Tarisio,2017-03-27,2,2115.0,1680.0,1944.0,gbp,78101,,,0,1.0,73.0,octagonal,,,0,1.0,73.0,octagonal,
990,"Nürnberger, Carl Albert",Cello Bow,,Tarisio,2017-03-27,21,3777.0,3000.0,3472.0,gbp,77830,,,0,1.35,81.5,octagonal,,,0,1.35,81.5,octagonal,
990,"Nürnberger, Carl Albert",Cello Bow,,Tarisio,2016-10-14,35,3900.0,3193.0,3544.0,usd,76829,,,0,1.0,84.5,octagonal,,,0,1.0,84.5,octagonal,
990,"Nürnberger, Carl Albert",Viola Bow,,Tarisio,2016-10-14,75,2124.0,1739.0,1930.0,usd,76758,,,0,1.0,65.0,octagonal,,,0,1.0,65.0,octagonal,
990,"Nürnberger, Carl Albert",Cello Bow,,Tarisio,2015-10-24,37,3600.0,2337.0,3248.0,usd,73569,,,0,1.0,78.0,octagonal,,,0,1.0,78.0,octagonal,
2790,"Nürnberger, Franz Albert I",Violin Bow,,,2025-05-16,,5373.0,4045.0,4800.0,eur,127386,72.9,74.4,0,1.0,62.0,round,72.9,74.4,0,1.0,62.0,round,
2790,"Nürnberger, Franz Albert I",Violin Bow,,Tarisio,2022-11-18,62,4800.0,4039.0,4645.0,usd,104250,72.8,74.3,0,1.0,59.0,round,72.8,74.3,0,1.0,59.0,round,
2790,"Nürnberger, Franz Albert I",Violin Bow,,Tarisio,2015-11-04,58,3330.0,2160.0,3045.0,gbp,74277,,,0,0.0,58.5,octagonal,,,0,0.0,58.5,octagonal,
1139,"Nürnberger, Franz Albert II",Violin Bow,,,2024-10-08,,2592.0,1977.0,2360.0,eur,123004,73.0,74.5,0,1.0,61.0,octagonal,73.0,74.5,0,1.0,61.0,octagonal,
1139,"Nürnberger, Franz Albert II",Violin Bow,,Tarisio,2022-10-25,41,2153.0,1874.0,2160.0,eur,103359,72.8,74.4,0,1.0,56.5,round,72.8,74.4,0,1.0,56.5,round,
1139,"Nürnberger, Franz Albert II",Violin Bow,,Tarisio,2019-11-08,86,3900.0,3043.0,3536.0,usd,88729,,,0,1.0,59.0,octagonal,,,0,1.0,59.0,octagonal,
1139,"Nürnberger, Franz Albert II",Violin Bow,,Tarisio,2015-03-31,121,16583.0,11210.0,15413.0,gbp,72593,,,0,2.35,,octagonal,,,0,2.35,,octagonal,
1139,"Nürnberger, Franz Albert II",Violin Bow,Markneukirchen,Tarisio,2011-11-11,97,5400.0,3390.0,3956.0,usd,24833,,,0,1.0,59.5,,,,0,1.0,59.5,,
1139,"Nürnberger, Franz Albert II",Viola Bow,Markneukirchen,Tarisio,2010-10-15,134,1800.0,1123.0,1278.0,usd,22394,,,0,0.0,70.0,,,,0,0.0,70.0,,
1139,"Nürnberger, Franz Albert II",Violin Bow,Markneukirchen,Tarisio,2010-10-15,231,4500.0,2808.0,3194.0,usd,22550,,,0,1.0,60.0,,,,0,1.0,60.0,,
2917,"Nürnberger, Johann Christoph",Cello Bow,,Tarisio,2019-10-22,12,12408.0,9600.0,11144.0,gbp,86524,69.5,71.1,0,3.0,84.5,round,69.5,71.1,0,3.0,84.5,round,1900.0
2917,"Nürnberger, Johann Christoph",Violin Bow,,Tarisio,2015-02-20,144,4500.0,2916.0,3952.0,usd,72064,,,0,2.0,59.0,round,,,0,2.0,59.0,round,
2917,"Nürnberger, Johann Christoph",Violin Bow,,Tarisio,2014-12-12,144,4200.0,2683.0,3396.0,usd,15343,,,0,1.0,60.5,octagonal,,,0,1.0,60.5,octagonal,
2917,"Nürnberger, Johann Christoph",Violin Bow,,Tarisio,2010-10-15,234,4500.0,2808.0,3194.0,usd,22389,,,0,1.0,60.5,,,,0,1.0,60.5,,
1403,"Nürnberger, Karl Albert II",Violin Bow,,Tarisio,2021-06-07,74,3401.0,2400.0,2796.0,gbp,96172,72.9,74.5,0,1.0,59.5,round,72.9,74.5,0,1.0,59.5,round,
1403,"Nürnberger, Karl Albert II",Violin Bow,Markneukirchen,Tarisio,2011-07-29,160,4500.0,2735.0,3156.0,usd,24340,,,0,2.0,60.5,,,,0,2.0,60.5,,
1403,"Nürnberger, Karl Albert II",Violin Bow,Markneukirchen,Tarisio,2010-10-15,270,3900.0,2433.0,2768.0,usd,18164,,,0,1.0,62.0,,,,0,1.0,62.0,,
1403,"Nürnberger, Karl Albert II",Cello Bow,Markneukirchen,Tarisio,2009-10-20,22,1966.0,1200.0,1313.0,gbp,19026,,,0,1.0,78.5,,,,0,1.0,78.5,,
1403,"Nürnberger, Karl Albert II",Violin Bow,Markneukirchen,Tarisio,2009-10-20,113,3538.0,2160.0,2363.0,gbp,18164,,,0,1.0,62.0,,,,0,1.0,62.0,,
943,"Nürnberger-Süss, August",Violin Bow,,Tarisio,2015-05-16,114,2360.0,1501.0,2064.0,usd,72789,,,0,0.5,60.0,octagonal,,,0,0.5,60.0,octagonal,
943,"Nürnberger-Süss, August",Violin Bow,,Tarisio,2014-05-09,90,3600.0,2135.0,2612.0,usd,66944,,,0,1.0,62.5,octagonal,,,0,1.0,62.5,octagonal,
943,"Nürnberger-Süss, August",Violin Bow,"Novato, CA",Tarisio,2011-03-10,27,3855.0,2400.0,2790.0,gbp,23579,,,0,1.0,57.0,,,,0,1.0,57.0,,
943,"Nürnberger-Süss, August",Violin Bow,"Novato, CA",Tarisio,2009-10-20,78,2359.0,1440.0,1576.0,gbp,18958,,,0,1.0,62.0,,,,0,1.0,62.0,,
961,"Ouchard, Bernard",Violin Bow,Geneva,,2025-05-30,,3540.0,2626.0,3122.0,usd,127736,72.5,73.9,0,1.0,63.0,octagonal,72.5,73.9,0,1.0,63.0,octagonal,
961,"Ouchard, Bernard",Violin Bow,Geneva,,2024-05-31,,9000.0,7080.0,8293.0,usd,83400,73.1,74.5,0,1.0,62.5,round,73.1,74.5,0,1.0,62.5,round,
961,"Ouchard, Bernard",Cello Bow,Geneva,Tarisio,2022-11-18,9,10200.0,8582.0,9870.0,usd,103892,,,0,1.0,78.5,round,,,0,1.0,78.5,round,
961,"Ouchard, Bernard",Violin Bow,Geneva,Tarisio,2022-11-18,87,6000.0,5048.0,5806.0,usd,104253,,,0,2.0,63.5,octagonal,,,0,2.0,63.5,octagonal,
961,"Ouchard, Bernard",Violin Bow,Geneva,Tarisio,2020-11-13,80,4200.0,3191.0,3554.0,usd,94321,,,0,1.0,66.5,octagonal,,,0,1.0,66.5,octagonal,
961,"Ouchard, Bernard",Viola Bow,Geneva,Tarisio,2019-11-08,47,6000.0,4681.0,5440.0,usd,88665,,,0,1.0,70.5,octagonal,,,0,1.0,70.5,octagonal,
961,"Ouchard, Bernard",Violin Bow,Geneva,Tarisio,2019-05-17,81,3900.0,3058.0,3490.0,usd,82405,,,0,1.0,59.5,round,,,0,1.0,59.5,round,
961,"Ouchard, Bernard",Viola Bow,Geneva,Tarisio,2017-05-12,26,3540.0,2746.0,3241.0,usd,78327,,,0,1.0,70.0,octagonal,,,0,1.0,70.0,octagonal,
961,"Ouchard, Bernard",Cello Bow,Geneva,Tarisio,2017-05-12,55,4200.0,3258.0,3846.0,usd,78323,,,0,1.0,75.0,octagonal,,,0,1.0,75.0,octagonal,
