maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency
48,"Bazin, Charles Nicolas",Cello Bow,,Skinner,"May 7, 2006",246,3819.0,2055.0,3010.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Tarisio,"May 19, 2006",94,2875.0,1533.0,2252.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2006",241,3450.0,1840.0,2702.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2006",255,2760.0,1472.0,2162.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2006",264,3450.0,1840.0,2702.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2006",283,4600.0,2453.0,3603.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Christie's,"Nov 2, 2005",174,3835.0,2160.0,3198.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Jul 21, 2005",108,1955.0,1119.0,1604.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,,da Salo Auction,"Jun 1, 2005",247,2871.0,1585.0,2348.0,eur
48,"Bazin, Charles Nicolas",Viola Bow,,Skinner,"May 8, 2005",135,4113.0,2174.0,3177.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Tarisio,"May 12, 2005",386,4313.0,2313.0,3377.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 12, 2005",414,2875.0,1542.0,2251.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Bongartz's,"May 21, 2005",395,740.0,406.0,587.0,eur
48,"Bazin, Charles Nicolas",Violin Bow,,Bongartz's,"May 21, 2005",411,593.0,325.0,470.0,eur
48,"Bazin, Charles Nicolas",Viola Bow,,Skinner,"Oct 17, 2004",96,1528.0,847.0,1231.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Skinner,"Oct 17, 2004",171,2350.0,1302.0,1893.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Oct 22, 2004",334,978.0,535.0,776.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Tarisio,"Oct 22, 2004",636,3163.0,1731.0,2509.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Oct 22, 2004",688,4025.0,2202.0,3193.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 6, 2004",132,3450.0,1923.0,2847.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 6, 2004",362,2300.0,1282.0,1898.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 6, 2004",370,4313.0,2404.0,3560.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 6, 2004",377,5175.0,2884.0,4271.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,,Skinner,"Oct 19, 2003",121,4113.0,2460.0,3552.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Oct 23, 2003",14,1380.0,814.0,1171.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Oct 23, 2003",27,3163.0,1867.0,2684.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Oct 23, 2003",404,2300.0,1357.0,1951.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Jul 15, 2003",62,2110.0,1320.0,1864.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Jul 15, 2003",197,1247.0,780.0,1102.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 8, 2003",221,2875.0,1793.0,2514.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Tarisio,"May 8, 2003",328,7475.0,4662.0,6537.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,,Christie's,"Nov 13, 2002",101,1712.0,1080.0,1700.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Christie's,"Nov 13, 2002",102,1396.0,881.0,1387.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Oct 24, 2002",FB 33,3656.0,2362.0,3754.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"Jun 6, 2002",FB 21,3431.0,2351.0,3655.0,usd
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Sotheby's,"Jun 19, 2001",60,4202.0,3000.0,4908.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Christie's,"May 4, 2001",62,1763.0,1228.0,1972.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 11, 2001",FB 18,2813.0,1984.0,3206.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Gardiner-Houlgate,"Mar 18, 2001",363,1391.0,975.0,1555.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Phillip's,"Sep 11, 2000",142,1949.0,1380.0,2264.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Christie's,"May 5, 2000",55,2820.0,1845.0,3139.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2000",FB 15,4950.0,3332.0,5577.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2000",FB 21,3410.0,2296.0,3842.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2000",FB 24,3135.0,2110.0,3532.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Tarisio,"May 19, 2000",FB 30,3080.0,2073.0,3470.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Millon & Associés (Gilles Chancereul),"Apr 30, 2000",192,1682.0,1081.0,1852.0,
48,"Bazin, Charles Nicolas",Violin Bow,,Millon & Associés (Gilles Chancereul),"Apr 30, 2000",203,1121.0,721.0,1234.0,
48,"Bazin, Charles Nicolas",Violin Bow,,Millon & Associés (Gilles Chancereul),"Apr 30, 2000",214,2770.0,1780.0,3049.0,
48,"Bazin, Charles Nicolas",Cello Bow,,Millon & Associés (Gilles Chancereul),"Apr 30, 2000",240,1762.0,1132.0,1940.0,
48,"Bazin, Charles Nicolas",Violin Bow,,Butterfield & Butterfield,"Oct 18, 1999",8011,2875.0,1719.0,2645.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Jun 16, 1999",8,1269.0,800.0,1227.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Butterfield & Butterfield,"Apr 19, 1999",2731,2070.0,1288.0,1946.0,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Sotheby's,"Mar 16, 1999",153,6537.0,4025.0,5996.0,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Christie's,"Mar 17, 1999",15,1304.0,800.0,1189.0,gbp
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Sotheby's,"Nov 17, 1998",79,1736.0,1035.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Nov 17, 1998",164,1157.0,690.0,,gbp
48,"Bazin, Charles Nicolas",Cello Bow,,Christie's,"Nov 18, 1998",9,2558.0,1530.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Christie's,"Nov 18, 1998",55,2307.0,1380.0,,gbp
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Sotheby's,"Oct 22, 1998",104,6012.0,3547.0,,
48,"Bazin, Charles Nicolas",Viola Bow,,Butterfield & Butterfield,"Sep 15, 1998",4503,2588.0,1546.0,,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Jun 16, 1998",56,1234.0,747.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Phillip's,"Jun 30, 1998",172,1152.0,690.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Butterfield & Butterfield,"Feb 9, 1998",4074,1265.0,774.0,,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Feb 18, 1998",52,1320.0,805.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Nov 18, 1997",26,975.0,575.0,,gbp
48,"Bazin, Charles Nicolas",Cello Bow,,Sotheby's,"Nov 5, 1996",89,1892.0,1150.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Nov 5, 1996",263,2838.0,1725.0,,gbp
48,"Bazin, Charles Nicolas",Cello Bow,Mirecourt,Skinner,"Nov 10, 1996",73,2875.0,1746.0,,usd
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Skinner,"Nov 10, 1996",190,1610.0,978.0,,usd
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Nov 20, 1996",38A,1158.0,690.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Nov 20, 1996",43A,1639.0,977.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Nov 20, 1996",44,2895.0,1725.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Jun 11, 1996",83,3089.0,2012.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Phillip's,"Jun 13, 1996",120,1674.0,1093.0,,gbp
48,"Bazin, Charles Nicolas",Cello Bow,,Bonhams,"Mar 18, 1996",14,4399.0,2875.0,,gbp
48,"Bazin, Charles Nicolas",Viola Bow,,Bonhams,"Nov 14, 1995",10A,1525.0,977.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Oct 31, 1995",75,1091.0,690.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Sotheby's,"Oct 31, 1995",113,2181.0,1380.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,,Bonhams,"Jun 20, 1995",56,1322.0,825.0,,gbp
48,"Bazin, Charles Nicolas",Violin Bow,Mirecourt,Bongartz's,"Nov 19, 1988",330,475.0,262.0,,
3823,"Bazin, Charles Nicolas I",Violin Bow,,,"Nov 17, 2023",,2520.0,2029.0,2318.0,usd
3823,"Bazin, Charles Nicolas I",Cello Bow,,,"Mar 29, 2023",,10354.0,8400.0,9546.0,gbp
3823,"Bazin, Charles Nicolas I",Cello Bow,,T2 Auctions,"Dec 17, 2021",68,2640.0,1988.0,2335.0,usd
3823,"Bazin, Charles Nicolas I",Violin Bow,,Tarisio,"Jul 9, 2021",41,4500.0,3248.0,3792.0,usd
3823,"Bazin, Charles Nicolas I",Violin Bow,,Vichy-Enchères,"Dec 5, 2018",204,7368.0,5795.0,6507.0,eur
46,"Bazin, François Xavier",Violin Bow,,,"Nov 15, 2024",,2596.0,2047.0,2453.0,usd
46,"Bazin, François Xavier",Violin Bow,,,"Oct 8, 2024",,1977.0,1508.0,1800.0,eur
46,"Bazin, François Xavier",Violin Bow,,,"May 14, 2024",,1915.0,1522.0,1770.0,eur
46,"Bazin, François Xavier",Viola Bow,,,"Oct 20, 2023",,900.0,741.0,851.0,usd
46,"Bazin, François Xavier",Violin Bow,,,"Jun 13, 2023",,4533.0,3602.0,4200.0,eur
46,"Bazin, François Xavier",Cello Bow,,Tarisio,"Nov 18, 2022",10,3600.0,3029.0,3484.0,usd
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Nov 18, 2022",71,5400.0,4543.0,5225.0,usd
46,"Bazin, François Xavier",Violin Bow,,T2 Auctions,"Jul 8, 2022",152,1652.0,1379.0,1629.0,usd
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Nov 19, 2021",70,5100.0,3791.0,4510.0,usd
46,"Bazin, François Xavier",Violin Bow,Mirecourt,Ingles & Hayday,"Oct 20, 2020",181,5447.0,4200.0,4608.0,gbp
46,"Bazin, François Xavier",Viola Bow,,Tarisio,"Oct 19, 2020",23,2185.0,1680.0,1854.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Brompton's,"Oct 21, 2019",11,4678.0,3600.0,4193.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"May 17, 2019",86,2124.0,1666.0,1901.0,usd
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Oct 23, 2017",67,2490.0,1888.0,2119.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Jun 27, 2017",59,1281.0,1003.0,1135.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Jun 27, 2017",67,2911.0,2280.0,2579.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Jun 28, 2016",74,1264.0,944.0,1141.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Feb 26, 2016",55,1416.0,1013.0,1287.0,usd
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"Jun 30, 2015",28,835.0,531.0,746.0,gbp
46,"Bazin, François Xavier",Violin Bow,,Tarisio,"May 9, 2014",112,2596.0,1540.0,1884.0,usd
46,"Bazin, François Xavier",Violin Bow,Mirecourt,Tarisio,"Oct 16, 2013",132,1770.0,1104.0,1305.0,usd
46,"Bazin, François Xavier",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",2031,150.0,96.0,112.0,eur
46,"Bazin, François Xavier",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",2195,366.0,233.0,273.0,eur
46,"Bazin, François Xavier",Violin Bow,Mirecourt,Tarisio,"Nov 11, 2011",134,4800.0,3013.0,3516.0,usd
46,"Bazin, François Xavier",Violin Bow,,Sotheby's,"Mar 8, 2011",42,1616.0,1000.0,1163.0,gbp
46,"Bazin, François Xavier",Violin Bow,Mirecourt,Tarisio,"Dec 11, 2009",199,3900.0,2402.0,2643.0,usd
46,"Bazin, François Xavier",Violin Bow,,Skinner,"Oct 12, 2008",107,3318.0,1948.0,2443.0,usd
46,"Bazin, François Xavier",Viola Bow,Mirecourt,Tarisio,"May 6, 2004",343,4313.0,2404.0,3560.0,usd
46,"Bazin, François Xavier",Violin Bow,Mirecourt,Tarisio,"May 8, 2003",219,2875.0,1793.0,2514.0,usd
46,"Bazin, François Xavier",Cello Bow,Mirecourt,Tarisio,"Jun 6, 2002",FB 60,3938.0,2699.0,4196.0,usd
46,"Bazin, François Xavier",Violin Bow,,Phillip's,"Sep 3, 2001",127,803.0,552.0,885.0,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,,"Dec 5, 2024",,2899.0,2277.0,2750.0,eur
1214,"Bazin, Gustave",Violin,,Brompton's,"Dec 12, 2011",101,1688.0,1080.0,1274.0,gbp
1214,"Bazin, Gustave",Violin,,Brompton's,"Dec 13, 2010",364,1048.0,660.0,790.0,gbp
1214,"Bazin, Gustave",Violin,,Bonhams,"Dec 15, 2010",89,1499.0,960.0,1122.0,gbp
1214,"Bazin, Gustave",Violin,Paris,Christie's,"Oct 8, 2010",49,2500.0,1567.0,1802.0,usd
1214,"Bazin, Gustave",Violin,,Skinner,"Oct 10, 2010",209,1896.0,1189.0,1367.0,usd
1214,"Bazin, Gustave",Violin,Mirecourt,Bonhams,"Nov 5, 2007",41,6602.0,3174.0,4557.0,gbp
1214,"Bazin, Gustave",Violin,,Gardiner-Houlgate,"Nov 6, 2006",29,1339.0,706.0,1054.0,gbp
1214,"Bazin, Gustave",Violin,,Sotheby's,"Nov 7, 2006",135,2292.0,1200.0,1797.0,gbp
1214,"Bazin, Gustave",Violin,,da Salo Auction,"Jun 1, 2005",21,2010.0,1109.0,1644.0,eur
1214,"Bazin, Gustave",Violin,Mirecourt,Christie's,"Apr 29, 2004",27,2151.0,1212.0,1819.0,usd
1214,"Bazin, Gustave",Violin,Mirecourt,Sotheby's,"Dec 15, 2000",180,679.0,460.0,756.0,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Phillip's,"Sep 11, 2000",15,2428.0,1719.0,2820.0,gbp
1214,"Bazin, Gustave",Violin Bow,Mirecourt,Sotheby's,"Nov 16, 1999",67,4647.0,2875.0,4496.0,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Sotheby's,"Nov 2, 1993",1,3069.0,2070.0,,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Phillip's,"Sep 19, 1991",47,1710.0,990.0,,gbp
1214,"Bazin, Gustave",Violin,Paris,Bongartz's,"Nov 19, 1988",187,3422.0,1884.0,,
1214,"Bazin, Gustave",Violin,Mirecourt,Sotheby's,"Nov 12, 1987",237,1643.0,935.0,,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Sotheby's,"Jun 9, 1987",176,1005.0,605.0,,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Bongartz's,"Apr 27, 1987",138,740.0,444.0,,
1214,"Bazin, Gustave",Violin,Paris,Sotheby's,"Nov 12, 1986",167,1726.0,1210.0,,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Bongartz's,"Nov 18, 1985",322,421.0,295.0,,
1214,"Bazin, Gustave",Violin,,Phillip's,"Oct 17, 1985",90,498.0,352.0,,gbp
1214,"Bazin, Gustave",Violin,Paris,Phillip's,"Aug 1, 1985",167,577.0,418.0,,gbp
1214,"Bazin, Gustave",Violin,Paris,Sotheby's,"Jul 4, 1985",371,1372.0,1045.0,,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Bongartz's,"Apr 22, 1985",298,1093.0,855.0,,
1214,"Bazin, Gustave",Violin,Mirecourt,Sotheby's,"Nov 22, 1984",616,742.0,605.0,,gbp
1214,"Bazin, Gustave",Violin,Mirecourt,Sotheby's,"Jun 23, 1983",186,542.0,352.0,,gbp
15312,"Bearden, Keith",Violin Bow,,,"May 31, 2024",,3300.0,2596.0,3041.0,usd
15312,"Bearden, Keith",Violin Bow,,,"Nov 17, 2023",,2040.0,1643.0,1877.0,usd
15312,"Bearden, Keith",Viola Bow,,Tarisio,"Nov 13, 2020",33,2040.0,1550.0,1726.0,usd
15312,"Bearden, Keith",Viola Bow,,Tarisio,"Nov 8, 2018",44,3000.0,2290.0,2623.0,usd
1341,"Beare, John",Cello Bow,,Brompton's,"Mar 7, 2011",96,1556.0,960.0,1109.0,gbp
1341,"Beare, John",Violin,,Skinner,"May 4, 2003",155,3995.0,2494.0,3555.0,usd
1341,"Beare, John",Violin,,Christie's,"Nov 13, 2002",41,930.0,587.0,924.0,gbp
1341,"Beare, John",Cello,,Christie's,"Mar 20, 1996",57,7957.0,5175.0,,gbp
1341,"Beare, John",Cello Bow,,Christie's,"Jun 22, 1994",32,2994.0,1955.0,,gbp
1341,"Beare, John",Violin Bow,,Skinner,"May 23, 1993",131,550.0,357.0,,usd
2876,"Beare, John & Arthur",Violin,,Ingles & Hayday,"May 20, 2014",107,11110.0,6600.0,8108.0,gbp
2876,"Beare, John & Arthur",Viola Bow,London,Bonhams,"Mar 29, 2004",199,1195.0,658.0,986.0,gbp
2876,"Beare, John & Arthur",Viola Bow,London,Sotheby's,"Mar 30, 2004",211,4827.0,2640.0,3961.0,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Mar 12, 2002",114,764.0,540.0,875.0,gbp
2876,"Beare, John & Arthur",Violin Bow,,Christie's,"Nov 18, 1998",34,1923.0,1150.0,,gbp
2876,"Beare, John & Arthur",Cello Bow,,Bonhams,"Feb 18, 1998",62,905.0,552.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,,Christie's,"Nov 19, 1997",46,5445.0,3220.0,,gbp
2876,"Beare, John & Arthur",Cello Bow,,Christie's,"Mar 19, 1997",32,2754.0,1725.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Nov 5, 1996",58,1796.0,1092.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,,Christie's,"Nov 20, 1996",13,5017.0,2990.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Bonhams,"Jun 12, 1996",10,1588.0,1035.0,,gbp
2876,"Beare, John & Arthur",Cello Bow,London,Phillip's,"Nov 10, 1994",151,1471.0,920.0,,gbp
2876,"Beare, John & Arthur",Cello Bow,London,Skinner,"Nov 20, 1994",141,920.0,587.0,,usd
2876,"Beare, John & Arthur",Violin Bow,London,Christie's,"Nov 21, 1990",261,2382.0,1210.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Jun 15, 1989",286,3343.0,2200.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,,Phillip's,"Dec 17, 1987",91,848.0,462.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Skinner,"Oct 10, 1987",88,935.0,566.0,,usd
2876,"Beare, John & Arthur",Cello Bow,London,Sotheby's,"Mar 19, 1986",278,1464.0,990.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,,Phillip's,"Dec 19, 1985",43,219.0,154.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Nov 14, 1985",13,1727.0,1210.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Nov 22, 1984",528,810.0,660.0,,gbp
2876,"Beare, John & Arthur",Cello Bow,London,Bongartz's,"Nov 26, 1984",150,1006.0,839.0,,
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Apr 5, 1984",389,565.0,396.0,,gbp
2876,"Beare, John & Arthur",Violin Bow,London,Sotheby's,"Jun 23, 1983",349,593.0,385.0,,gbp
1952,"Beare, William Arthur",Violin,London,,"Oct 31, 2023",,10924.0,9000.0,10303.0,gbp
1952,"Beare, William Arthur",Violin,London,Tarisio,"May 16, 2015",184,4720.0,3001.0,4128.0,usd
1952,"Beare, William Arthur",Violin,London,Tarisio,"Mar 31, 2015",163,5326.0,3600.0,4950.0,gbp
1952,"Beare, William Arthur",Violin,London,Tarisio,"Oct 23, 2008",458,8190.0,5061.0,6393.0,usd
1952,"Beare, William Arthur",Violin,London,Sotheby's,"Sep 20, 1984",104,2283.0,1870.0,,gbp
16081,"Beaury-Duhaut, Hélène",Cello Bow,,,"May 30, 2025",,4130.0,3064.0,3642.0,usd
1569,"Bechini, Renzo",Violin Bow,,Tarisio,"Mar 19, 2018",61,2528.0,1800.0,2051.0,gbp
1569,"Bechini, Renzo",Violin,,Tarisio,"Jul 27, 2012",342,1440.0,915.0,1169.0,usd
1569,"Bechini, Renzo",Viola Bow,,Sotheby's,"Oct 22, 1998",29,6365.0,3755.0,,
1569,"Bechini, Renzo",Viola Bow,,Sotheby's,"Oct 22, 1998",78,990.0,584.0,,
1569,"Bechini, Renzo",Violin,Livorno,Sotheby's,"Nov 23, 1989",619,3271.0,2090.0,,gbp
1569,"Bechini, Renzo",Violin Bow,,Christie's,"Jun 14, 1989",79,633.0,418.0,,gbp
1569,"Bechini, Renzo",Cello Bow,,Phillip's,"Sep 24, 1987",181,936.0,572.0,,gbp
1569,"Bechini, Renzo",Viola Bow,,Phillip's,"Sep 24, 1987",182,936.0,572.0,,gbp
1569,"Bechini, Renzo",Violin Bow,,Phillip's,"Sep 24, 1987",183,936.0,572.0,,gbp
1569,"Bechini, Renzo",Violin Bow,,Phillip's,"Sep 24, 1987",184,936.0,572.0,,gbp
1569,"Bechini, Renzo",Cello Bow,,Sotheby's,"Jun 9, 1987",59,1918.0,1155.0,,gbp
1569,"Bechini, Renzo",Cello Bow,,Sotheby's,"Jun 9, 1987",69,1736.0,1045.0,,gbp
1858,"Beck, Adolf",Violin,Düsseldorf,Tarisio,"Mar 13, 2008",114,3802.0,1872.0,2441.0,gbp
1858,"Beck, Adolf",Violin,Düsseldorf,Bongartz's,"Apr 22, 1985",293,1311.0,1026.0,,
50,"Becker, Carl Jr.",Violin,"Chicago, IL",Tarisio,"May 3, 2013",247,36000.0,23144.0,27452.0,usd
50,"Becker, Carl Jr.",Violin,"Chicago, IL",Skinner,"Oct 10, 2010",-,18960.0,11886.0,13666.0,usd
50,"Becker, Carl Jr.",Violin,"Chicago, IL",Tarisio,"May 3, 2010",384,24000.0,15746.0,18130.0,usd
50,"Becker, Carl Jr.",Violin,"Chicago, IL",Tarisio,"May 3, 2010",385,36000.0,23619.0,27194.0,usd
50,"Becker, Carl Jr.",Violin,"Chicago, IL",Tarisio,"May 9, 2009",366,29250.0,19384.0,21788.0,usd
50,"Becker, Carl Jr.",Violin,,Christie's,"Apr 2, 2007",38,38400.0,19408.0,28730.0,usd
49,"Becker, Carl Sr.",Cello,"Chicago, IL",,"Nov 7, 2025",,108000.0,82310.0,93418.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",,"Nov 7, 2025",,35400.0,26979.0,30620.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",,"Mar 25, 2025",,46634.0,36000.0,43080.0,gbp
49,"Becker, Carl Sr.",Viola,"Chicago, IL",,"May 31, 2024",,36000.0,28319.0,33174.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",,"May 31, 2024",,29500.0,23206.0,27184.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",,"Mar 15, 2024",,44250.0,34699.0,40626.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",,"Jun 9, 2023",,45000.0,35783.0,41779.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Nov 18, 2022",157,30000.0,25241.0,29030.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Jun 10, 2022",128,48000.0,38804.0,45598.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Mar 18, 2022",142,35400.0,26920.0,32095.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Nov 19, 2021",172,36000.0,26762.0,31838.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Nov 13, 2020",164,60000.0,45592.0,50774.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Jul 23, 2020",65,47200.0,37100.0,40739.0,usd
49,"Becker, Carl Sr.",Viola,"Chicago, IL",Tarisio,"Feb 28, 2020",42,36000.0,28075.0,32827.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Nov 8, 2019",198,35400.0,27617.0,32099.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"May 17, 2018",140,30000.0,22198.0,25413.0,usd
49,"Becker, Carl Sr.",Violin,,Tarisio,"Feb 22, 2018",148,29500.0,21175.0,23930.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Feb 22, 2018",149,38350.0,27527.0,31109.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Nov 9, 2017",202,31860.0,24314.0,27391.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Nov 9, 2017",203,39000.0,29762.0,33530.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Ingles & Hayday,"Mar 28, 2017",25,27116.0,21600.0,24950.0,gbp
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Feb 24, 2017",184,24000.0,19180.0,22702.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"Oct 14, 2016",236,38350.0,31394.0,34847.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"May 13, 2016",171,30000.0,20821.0,26436.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Tarisio,"May 16, 2015",258,38350.0,24385.0,33538.0,usd
49,"Becker, Carl Sr.",Violin,"Chicago, IL",Ingles & Hayday,"Oct 28, 2014",10,27115.0,16800.0,21228.0,gbp
