instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,condition,length_of_back,upper_bouts,middle_bouts,lower_bouts,maker_name,authentication_score
7062,82,Other,,2004,Tarisio,"Branded to the inside back, ""C Boulangeot, Bruxelles."" | Minor repairs, excellent condition.",,,,2.0,,,,,"Boulangeot, Charles",3
93988,83,Violin,1927.0,2020,Tarisio,"Labeled, ""Emile Boulangeot, luthier à Lyon l'an 1927, 12 164."" | Branded twice to the inside back, ""E. Boulangeot à Paris."" | Length of back: 35.7 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,,35.7,16.7,11.1,20.5,"Boulangeot, Emile",4
21982,83,Violin,1914.0,2010,Tarisio,"Labeled, ""Emile Boulangeot, Luthier a Lyon, L'an 1914."" | Length of back: 35.7 cm",,,,,35.7,,,,"Boulangeot, Emile",3
18883,83,Violin,1920.0,2009,Tarisio,"Labeled, ""Emile Boulangeot..."" | Length of back: 35.7 cm",,,,,35.7,,,,"Boulangeot, Emile",3
98584,1004,Violin,1878.0,2021,Tarisio,"Labeled, ""Charles Boullangier fecit London 1878."" | Inscribed to the inside back, ""C.B."" | Length of back: 35.8 cm",,,,,35.8,,,,"Boullangier, Charles",3
59113,1004,Violin,1860.0,2011,Brompton's,"Labeled, ""Made by John Lott, London, c.1860. Dykes & Sons, Experts(i), 178, Charing Cross Road, London, W. C.2"", Signed by W. Dykes. | Length of back: 35.3 cm","June 21, 2011",Brompton's,,,35.3,,,,"Boullangier, Charles",2
59410,1004,Cello,1864.0,2010,Brompton's,"Labeled, ""Charles Boullangier, London 1864."" | Length of back: 77.0 cm","October 6, 2010; December 13, 2010",Brompton's; Brompton's,,,77.0,,,,"Boullangier, Charles",3
59399,1004,Violin,1881.0,1999 ; 2010,Sotheby's ; Sotheby's,"Labeled, ""Charles Boullangier fecit London 1881 CB."" | Length of back: 35.6 cm","March 16, 1999; October 5, 2010",Sotheby's; Sotheby's,,,35.6,,,,"Boullangier, Charles",3
59407,1004,Violin,,2010,Bonhams,Length of back: 35.9 cm,"March 10, 2010",Bonhams,,,35.9,,,,"Boullangier, Charles",0
59408,1004,Cello,1888.0,2009,Sotheby's,"Labeled, ""Charles Boullangier fecit London 1888."" | Length of back: 76.2 cm","March 10, 2009",Sotheby's,,,76.2,,,,"Boullangier, Charles",3
13957,1004,Violin,1888.0,2008,Tarisio,Bearing the maker's label numbered 302. | Length of back: 35.5 cm,"May 7-8, 2008",Tarisio,,,35.5,,,,"Boullangier, Charles",3
59409,1004,Violin,1877.0,2007,Sotheby's,"Labeled, ""Charles Boulangier fecit London 1877, C. B."" | Length of back: 35.7 cm","February 27, 2007",Sotheby's,,,35.7,,,,"Boullangier, Charles",3
59403,1004,Cello,1880.0,2004,Sotheby's,"Labeled, ""C. Boullangier violin maker & restorer 16 Frith St Soho London. W."" and inscribed ""CB 79"" internally on the back. | Length of back: 76.1 cm","March 30, 2004",Sotheby's,,,76.1,,,,"Boullangier, Charles",3
59379,1004,Cello,1878.0,1997,Phillip's,Labeled. | Length of back: 76 cm,"March 20, 1997",Phillip's,""". . .the pegbox appears to be branded 555.""",,76.0,,,,"Boullangier, Charles",2
59350,1004,Viola,1860.0,1996,Bonhams,Unlabeled. | Varnish: golden red | Length of back: 39.7 cm,"March 18, 1996",Bonhams,,,39.7,,,,"Boullangier, Charles",0
59348,1004,Violin,,1995,Bonhams,Unlabeled. | Varnish: golden red | Length of back: 35.5 cm,"March 23, 1995",Bonhams,,,35.5,,,,"Boullangier, Charles",0
65912,4354,Violin,,2014 ; 2018,Tarisio ; Tarisio,"Unlabeled. | Branded to the inside back, ""Bourlier."" | Length of back: 36.3 cm",,,,,36.3,,,,"Bourlier, Nicolas",3
96275,4361,Violin,1942.0,2022,Tarisio,"Labeled, ""Fait par Charles Bovis, à Nice, n13 an 1942."" | Branded twice to the inside top, ""C. Bovis à Nice."" | Length of back: 35.4 cm | Upper bouts: 16.6 cm | Middle bouts: 11.5 cm | Lower bouts: 20.6 cm",,,,,35.4,16.6,11.5,20.6,"Bovis, Charles",4
92029,4361,Violin,1942.0,2020,Tarisio,"Labeled, ""Fait par, Charles Bovis, à Nice, n12 an 1942."" | Branded to the inside back & top, ""C. Bovis à Nice."" | Length of back: 35.6 cm | Upper bouts: 16.5 cm | Middle bouts: 11.3 cm | Lower bouts: 20.7 cm",,,,,35.6,16.5,11.3,20.7,"Bovis, Charles",4
13803,2090,Violin,1895.0,2007,Tarisio,"Labeled, ""Boyce, 1895..."" | Length of back: 35.5 cm",,,,,35.5,,,,"Boyce, Sewell L.",3
100209,2699,Violin,1940.0,2022,Tarisio,"Unlabeled. Branded to the inside back, ""BR."" | Inscribed to the inside back, ""M41."" Branded to the button, ""Made in Italy."" | Length of back: 35.1 cm | Upper bouts: 17.2 cm | Middle bouts: 12.0 cm | Lower bouts: 20.2 cm",,,,,35.1,17.2,12.0,20.2,"Bozzi, Raffaello",1
78496,2699,Violin,1941.0,2017,Tarisio,"Labeled, ""Raffaello Bozzi, fece in Milano nel 1941."" Signed to the label. | Branded to the inside back. | Length of back: 35.4 cm",,,,,35.4,,,,"Bozzi, Raffaello",4
73254,2699,Violin,1939.0,2015,Tarisio,"Labeled, ""Raffaello Bozzi, fece in Milano nel 1939."" Signed to the label, ""Raffaello Bozzi."" | Branded to the inside back with the maker's star brand. | Length of back: 35.8 cm | Upper bouts: 17.1 cm | Middle bouts: 11.5 cm | Lower bouts: 20.7 cm",,,,,35.8,17.1,11.5,20.7,"Bozzi, Raffaello",4
66427,2699,Violin,1940.0,2014,Tarisio,"Unlabeled. | Branded to the inside back, ""B.R."" Illustrated in ""Liuteria da Scoprire"" by Artemio Versari, p. 72. Branded to the inside back with the maker's star. | Length of back: 35.6 cm | Upper bouts: 17.0 cm | Middle bouts: 11.5 cm | Lower bouts: 20.2 cm",,,,,35.6,17.0,11.5,20.2,"Bozzi, Raffaello",1
23413,1144,Violin,1936.0,2011,Tarisio,"Labeled, ""Frederick T. Braund, Fecit Colchester, 1936."" | Length of back: 35.7 cm",,,,,35.7,,,,"Braund, Frederick T.",3
19836,2093,Violin,2000.0,2008 ; 2010,Tarisio ; Tarisio,"Labeled, ""Fabio Bredo, Stranzano, 2000."" | Length of back: 35.8 cm",,,,,35.8,,,,"Bredo, Fabio",3
12658,1778,Violin,1954.0,2007,Tarisio,Bearing the maker's label. | Branded to the inside back. | Length of back: 35.9 cm,,,,,35.9,,,,"Breivik, Olav",3
98106,86,Violin,1830.0,2021,Tarisio,"Unlabeled. | Branded to the inside back, ""Breton, Breveté, De S. A. R. M."" | Length of back: 36.2 cm",,,,,36.2,,,,"Breton, François",3
11120,86,Violin,1811.0,2006,Tarisio,Bearing the maker's label. Branded to the button. | Length of back: 36.2 cm,,,,,36.2,,,,"Breton, François",3
7229,86,Violin,,2005,Tarisio,"Bearing the maker's label and a repair label of M. Nebel. | A childish inscription to the lower bass rib. Repairs to top, overall good condition. | Length of back: 36.1 cm",,,,3.0,36.1,,,,"Breton, François",3
12243,84,Violin,1780.0,2007,Tarisio,Branded to the inside back. | Length of back: 35.9 cm,,,,,35.9,,,,"Breton, Jean-François",1
7145,84,Violin,,2005,Tarisio,"Branded to the inside back, ""Breton Luthier à Paris."" | Miscellaneous repairs to back, top, and head. | Length of back: 36.1 cm",,,,,36.1,,,,"Breton, Jean-François",3
10377,85,Violin,1770.0,2006,Tarisio,Branded the the inside back. | Length of back: 36.0 cm,,,,,36.0,,,,"Breton, Joseph François",1
101345,1296,Violin,1908.0,2022,Tarisio,"Labeled, ""Augustus Pollastri, Raphaelis Piorini Alumnus, fecit Bononiae an. 1905."" | Signed twice to the top. Inscribed to the inside back, ""James W. Briggs, Glasgow 1908, no. 156."" | Length of back: 35.4 cm | Upper bouts: 16.8 cm | Middle bouts: 11.2 cm | Lower bouts: 20.7 cm",,,,,35.4,16.8,11.2,20.7,"Briggs, James William",4
32129,1296,Violin,1927.0,2012,Tarisio,"Labeled, ""James Briggs, Glasgow, 1927."" | Length of back: 35.6 cm",,,,,35.6,,,,"Briggs, James William",3
15374,1296,Viola,1908.0,2011,Tarisio,"Labeled, ""James W. Briggs..."" | Length of back: 41.9 cm (16 1/2 in)",,,,,41.9,,,,"Briggs, James William",3
14932,1905,Viola,2005.0,2008,Tarisio,Bearing the maker's label. | Length of back: 42.7 cm (16 3/4 inches),,,,,42.7,,,,"Brode, Robert",3
12030,2053,Violin,1844.0,2007,Tarisio,Bearing the maker's inscription to the inside back dated 1844. | Length of back: 36.2 cm,,,,,36.2,,,,"Brooks, Samuel",0
94294,1282,Violin,,1907; 1984; 2020,W. E; Tom Blackburn; Tarisio,"Unlabeled. | Stamped to the fingerboard, ""9101."" | Length of back: 35.4 cm | Upper bouts: 16.5 cm | Middle bouts: 10.7 cm | Lower bouts: 19.8 cm",,,,,35.4,16.5,10.7,19.8,"Brown, James I",1
59580,2597,Violin,1749.0,2004,Sotheby's,"Labeled, ""William Brown, London, 1749."" | Length of back: 35.6 cm","November 2, 2004",Sotheby's,,,35.6,,,,"Brown, William",3
83218,2177,Viola,1928.0,2018,Tarisio,"Labeled, ""Erich Brückner, Lübben Steinkirchen, 1918, A294, E. B."" Signed to the label, ""A. no 294 .. , Dr. Kay ..."" | Branded to the lower ribs and inside, ""E B, 294."" Rosewood pegs and button. Buyers exporting this lot outside of the EU will not receive the rosewood fittings. | Length of back: 39.7 cm | Upper bouts: 19.1 cm | Middle bouts: 13.3 cm | Lower bouts: 23.9 cm",,,,,39.7,19.1,13.3,23.9,"Bruckner, Erich",4
19244,2177,Violin,1922.0,2010,Tarisio,"Labeled, ""Erich Bruckner, Lubben-Steinkirchen, 1922."" | Length of back: 35.6 cm",,,,,35.6,,,,"Bruckner, Erich",3
31164,2021,Violin,1929.0,2011,Tarisio,"Labeled, ""Joannes Baptista Martinelli, Milano, anno 1880."" | Length of back: 35.5 cm",,,,,35.5,,,,"Bruckner, Fritz Oswald",2
8645,2021,Violin,1927.0,2005,Tarisio,Bearing the maker's label. | Length of back: 35.6 cm,,,,,35.6,,,,"Bruckner, Fritz Oswald",3
74925,4541,Violin,1878.0,2016,Tarisio,"Labeled, ""Brückner, Nandor, Budapest, 1878."" | Length of back: 35.6 cm | Upper bouts: 16.6 cm | Middle bouts: 11.2 cm | Lower bouts: 20.5 cm",,,,,35.6,16.6,11.2,20.5,"Brückner, Nandor (Ferdinand)",3
64261,2807,Violin,1929.0,2013,Tarisio,"Labeled, ""Otto Brückner, Markneukirchen, 1929. Copy of Antonius Stradivarius, Cremona, 1716."" | Branded to the inside back, ""Otto Bruckner, Markneukirchen."" | Length of back: 35.8 cm",,,,,35.8,,,,"Brückner, Otto Friedrich",4
24203,2807,Violin,1927.0,2011,Tarisio,"Labeled, ""Otto Bruckner, Markneukirchen, 1927."" | Branded to the inside back, ""Otto Bruckner, Markneukirchen."" | Length of back: 35.8 cm",,,,,35.8,,,,"Brückner, Otto Friedrich",4
83374,1005,Violin,1907.0,2018,Tarisio,"Labeled, ""Charles Brugère, Rue du Faub Poissonnière, no 154, Paris 1907."" Signed to the label, ""B."" | Branded to the lower ribs and the inside back & top, ""Brugère à Paris"" Signed to the inside back and top, ""C. Brugère, luthier, à Paris 1907, no 154."" Rosewood pegs. | Length of back: 35.8 cm | Upper bouts: 16.8 cm | Middle bouts: 11.2 cm | Lower bouts: 20.8 cm",,,,,35.8,16.8,11.2,20.8,"Brugère, Charles Georges",5
67254,1005,Violin,1922.0,2014 ; 2016,Tarisio ; Tarisio,"Labeled, ""Charles Brugere Luthier, 11 Faubourg Poissonnière, No. 237, Paris, An. 1922."" | Length of back: 35.8 cm | Upper bouts: 16.8 cm | Middle bouts: 11.1 cm | Lower bouts: 20.8 cm",,,,,35.8,16.8,11.1,20.8,"Brugère, Charles Georges",3
62797,1005,Violin,1905.0,2008 ; 2009 ; 2012,Tarisio ; Tarisio ; Tarisio,"Labeled, ""Charles Brugere, Paris, 1905."" | Inscribed to the inside back and the inside top, 'C. Brugère, Paris, 1905."" Additionally inscribed to the inside back, ""147."" Branded, ""C. Brugere"" to the inside back and twice to the inside top. | Length of back: 35.5 cm",,,,,35.5,,,,"Brugère, Charles Georges",4
4342,87,Viola,1903.0,2003 ; 2007,Tarisio ; Tarisio,"Labeled, ""Carlo Columbo Bruno."" | Crackle to varnish, otherwise excellent condition. | Length of back: 39.8 cm (15 5/8 inches)",,,,3.0,39.8,,,,"Bruno, Carlo Colombo",3
1382,87,Violin,1909.0,2002,Tarisio,Bearing its original label. Branded internally and externally. | Near mint condition. | Length of back: 35.5 cm,,,,1.0,35.5,,,,"Bruno, Carlo Colombo",3
10831,2034,Violin,1966.0,2007,Tarisio,Bearing the maker's signed label. | Length of back: 35.3 cm,,,,,35.3,,,,"Bruzzo, Luigi",4
12496,88,Violin,1925.0,2007,Tarisio,Bearing its original label. | Length of back: 35.5 cm,,,,,35.5,,,,"Bryant, L. D.",3
65396,89,Violin,1921.0,2013,Tarisio,"Labeled, ""O. H. Bryant, Boston, Mass., 1921."" | Length of back: 35.4 cm",,,,,35.4,,,,"Bryant, Ole H.",3
18060,89,Violin,1920.0,2008 ; 2009,Tarisio ; Tarisio,Bearing the maker's label. | Length of back: 35.4 cm,,,,,35.4,,,,"Bryant, Ole H.",3
12568,89,Violin,1921.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.4 cm,,,,,35.4,,,,"Bryant, Ole H.",3
2075,89,Violin,1921.0,2001,Tarisio,"Bearing an original label, numbered 115. | Excellent condition. | Length of back: 35.2 cm",,,,2.0,35.2,,,,"Bryant, Ole H.",3
32563,2042,Violin,1950.0,2012,Tarisio,"Labeled, ""Kurt Brychta, Buffalo, N. Y."" | Length of back: 35.2 cm",,,,,35.2,,,,"Brychta, Kurt",3
11194,2042,Violin,1954.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.2 cm,,,,,35.2,,,,"Brychta, Kurt",3
12783,2061,Violin,1925.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.6 cm,,,,,35.6,,,,"Bucher, Ignaz Johann I",3
91894,15330,Violin,1999.0,2020,Tarisio,"Labeled, ""Bulfari Alceste Cast. se, Cremona fin. anno 1999."" | Length of back: 35.8 cm | Upper bouts: 16.6 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,,35.8,16.6,11.1,20.5,"Bulfari, Alceste",3
76573,15330,Violin,1996.0,2016 ; 2019,Tarisio ; Tarisio,"Labeled, ""Bulfari Alceste Cast, se, fin anno 1996."" Signed to the label, ""Cremona."" | Branded internally. | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.8 cm",,,,,35.6,16.7,11.1,20.8,"Bulfari, Alceste",4
68590,1511,Violin,1905.0,2015,Tarisio,"Labeled, ""Made by Olin B. Bullard, No. 52, Norwich, 1905."" | Length of back: 36.1 cm",,,,,36.1,,,,"Bullard, Olin B.",3
23930,1511,Violin,1937.0,2011,Tarisio,"Labeled, ""Olin Bullard..."" | Length of back: 36.1 cm",,,,,36.1,,,,"Bullard, Olin B.",3
104326,2813,Viola,1984.0,2022,Tarisio,"Labeled, ""David Burgess Ann Arbor 1984."" | Inscribed to the inside top, ""Burgess 1984 to Trixie."" Sold with ""The History of the Viola"" volumes 1 & 2, by Maurice W. Riley. | Length of back: 41.6 cm",,,,,41.6,,,,"Burgess, David",3
96911,2813,Viola,1982.0,2021,Tarisio,"Labeled, ""David Burgess Ann Arbor 1982."" | Inscribed to the inside top, ""Burgess 1982 To Mathew."" | Length of back: 40.5 cm | Upper bouts: 19.3 cm | Middle bouts: 13.4 cm | Lower bouts: 24.4 cm",,,,,40.5,19.3,13.4,24.4,"Burgess, David",3
64408,2813,Viola,1982.0,2013,Tarisio,"Labeled, ""David Burgess, Ann Arbor, 1982."" | Length of back: 41.9 cm",,,,,41.9,,,,"Burgess, David",3
46486,91,Viola,1760.0,1993,Bongartz's,"Labeled, ""Domenico Montagnana ..."" | Length of back: 40.7 cm | Upper bouts: 19 cm | Middle bouts: 13.6 cm | Lower bouts: 23.4 cm","November 15, 1993",Bongartz's,The instrument has been reduced in size.,,40.7,19.0,13.6,23.4,"Busan, Domenico",3
4370,93,Violin,1875.0,2003,Tarisio,"Labeled, ""Buthod"" and bearing the brand of JTL. | Made in the firm of Jerome Thibouville Lamy. Excellent condition. | Length of back: 35.9 cm",,,,2.0,35.9,,,,"Buthod, Charles",3
2154,93,Violin,1840.0,2001,Tarisio,Fair condition. | Length of back: 36.1 cm,,,,4.0,36.1,,,,"Buthod, Charles",0
98480,15251,Cello,2018.0,2021,Tarisio,"Labeled, ""Andrea Caccia di Mantova, allievo di Mario Gadda, fece in Mantova anno 2018."" | Branded to the button and to the top bock, ""CA."" Branded to the lower rib, ""A. Caccia. Mantova."" | Length of back: 75.5 cm",,,,,75.5,,,,"Caccia, Andrea",4
96098,15251,Viola,2008.0,2021,Tarisio,"Labeled, ""Andrea Caccia di Mantova, allievo di Mario Gadda, fece in Mantova anno 2008."" Signed to the label. | Branded internally and to the button, ""CA."" Branded to the lower rib, ""A. Caccia - Mantova."" | Length of back: 42.7 cm | Upper bouts: 20.2 cm | Middle bouts: 13.6 cm | Lower bouts: 24.7 cm",,,,,42.7,20.2,13.6,24.7,"Caccia, Andrea",5
83405,15251,Cello,2015.0,2018,Tarisio,"Labeled, ""Andrea Caccia di Mantova, allievo di Mario Gadda, fece in Mantova anno 2015."" Signed to the label, ""Andrea Caccia."" | Branded to the lower ribs, ""A. Caccia Mantova."" Branded to the button and to the inside, ""CA."" | Length of back: 75.5 cm | Upper bouts: 33.8 cm | Middle bouts: 23.6 cm | Lower bouts: 42.6 cm",,,,,75.5,33.8,23.6,42.6,"Caccia, Andrea",5
74113,15251,Violin,2014.0,2015,Tarisio,"Labeled, ""Andrea Caccia di Mantova, allievo di Mario Gadda, fece in Mantova anno 2014."" Signed to the label, ""Caccia Andrea."" | Branded to the inside back and to the button, ""CA."" Branded to the bottom block, ""A. Caccia - Mantova."" | Length of back: 35.6 cm | Upper bouts: 16.9 cm | Middle bouts: 11.4 cm | Lower bouts: 20.8 cm",,,,,35.6,16.9,11.4,20.8,"Caccia, Andrea",5
31027,1610,Violin,1795.0,2011,Tarisio,"Labeled, ""Cahusac...opposite St. Clements Church, Strand, 17_ London."" | Length of back: 35.6 cm",,,,,35.6,,,,"Cahusac, Thomas",3
10277,95,Violin,1960.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.7 cm,,,,,35.7,,,,"Calace, Giuseppe",3
72320,96,Violin,1916.0,2015,Tarisio,"Labeled, ""Raffaele Calace, Anno 1916, Napoli."" | Length of back: 35.5 cm",,,,,35.5,,,,"Calace, Raffaele I",3
65117,96,Violin,1916.0,2013,Tarisio,"Labeled, ""Anno 1916, Raffaele Calace, Napoli."" | Length of back: 35.8 cm",,,,,35.8,,,,"Calace, Raffaele I",3
4755,96,Violin,1930.0,2003,Tarisio,Bearing the maker's label. | Mint condition. | Length of back: 35.7 cm,,,,0.0,35.7,,,,"Calace, Raffaele I",3
3761,96,Violin,1919.0,2002,Tarisio,Bearing its original label and the maker's wax stamp to the inside back. | Excellent condition. | Length of back: 35.8 cm,,,,2.0,35.8,,,,"Calace, Raffaele I",3
93992,1851,Violin,1769.0,2020,Tarisio,"Labeled, ""Bartholomæus Calvarola, In vico Turris Boldonæ, Prope Bergomum anno 1769."" | Back: in one piece of quater cut maple with faint, mostly horizontal curl. | Length of back: 35.3 cm | Upper bouts: 16.7 cm | Middle bouts: 11 cm | Lower bouts: 20.5 cm",,,,,35.3,16.7,11.0,20.5,"Calvarola, Bartolomeo",3
43153,1851,Violin,1751.0,1938; 1981; 2009,Puttick & Simpson; Sotheby's; Tarisio,"Bearing its original label, ""Bartholomaeus Calvarola fecit in vico Turris Boldonae peope Bergomum Anno 1751."" | Varnish: Golden-brown | Length of back: 35.6 cm","May 15, 1981; May 7, 2009",Sotheby's; Tarisio,,,35.6,,,,"Calvarola, Bartolomeo",3
46871,1851,Violin,1752.0,,,"Labeled, ""Bartholomaeus Calvarola fecit / in vico Turris Boldonae / propè Bergomum Anno 1752"" and stamped 6607 at the end of the fingerboard and at the pegbox. | Length of back: 35.5 cm","April 22, 2005",Christie's,,,35.5,,,,"Calvarola, Bartolomeo",3
43152,1851,Violin,1750.0,1982,Sotheby's,"Labeled, ""Bartholomaeus Calvarola fecit in vico Boldonae prope Bergomum Anno 17.."" | Varnish: Dark golden brown; orange-brown on the table | Length of back: 35.4 cm","November 4, 1982",Sotheby's,,,35.4,,,,"Calvarola, Bartolomeo",3
86242,101,Violin,1926.0,2019,Tarisio,"Labeled, ""Cesare Candi, fece in Genova l'anno 1926."" | Branded to the inside back & upper block, ""C. Candi Genova."" Set-up with its original bridge. Rosewood pegs. | Back: in one piece of quarter cut maple with medium width flame, mostly horizontal. | Length of back: 35.4 cm | Upper bouts: 16.7 cm | Middle bouts: 11.0 cm | Lower bouts: 20.7 cm",,,,,35.4,16.7,11.0,20.7,"Candi, Cesare",4
54356,101,Violin,1925.0,1980; 2019,Sotheby's; Brompton's,"Labeled, ""Cesare Candi Fece in Genova l'Anno 1925 N169"", and signed on the label. Branded internally on the treble and bass sides and on the bottom block: C. Candi-Genoa. | Length of back: 35.5 cm","March 20, 1980",Sotheby's,,,35.5,,,,"Candi, Cesare",5
73341,101,Violin,1929.0,2015,Tarisio,"Labeled, ""Cesare Candi, fece in Genova l'Anno 1929."" | Branded to the inside back. Bearing its original pegs. Illustrated in “La grande liuteria Italiana” by Artemio Versari, page 82-83. | Length of back: 35.5 cm | Upper bouts: 16.9 cm | Middle bouts: 11.0 cm | Lower bouts: 20.7 cm",,,,,35.5,16.9,11.0,20.7,"Candi, Cesare",3
33103,101,Violin,1928.0,2012,Tarisio,"Labeled, ""Cesare Candi, Fece in Genoa, 1928."" Branded to the inside back. | Bearing its original pegs. | Length of back: 35.5 cm","June 23-25, 2012",Tarisio,,,35.5,,,,"Candi, Cesare",3
60285,101,Violin,1901.0,,,Branded in several places. | Length of back: 35.7 cm,"December 6-8, 2011",Vichy-Enchères,,,35.7,,,,"Candi, Cesare",1
17522,101,Violin,1910.0,2001 ; 2009,Tarisio ; Tarisio,Bearing its original label. | Length of back: 35.5 cm,"November 9, 2001",Tarisio,,,35.5,,,,"Candi, Cesare",3
54348,101,Violin,1930.0,2009,Sotheby's,"With signature ""Cesare Candi fece in Genova l'Anno 1930"", inscribed on the label N797and branded C. Candi-Genova internally on the back. | Length of back: 35.4 cm","March 10, 2009",Sotheby's,,,35.4,,,,"Candi, Cesare",5
16272,101,Other,1936.0,2008,Tarisio,"Labeled and branded, ""Cesare Candi..."" | Length of back: 42.7 cm (16 5/8 inches)",,,,,42.7,,,,"Candi, Cesare",4
7641,101,Violin,1923.0,2005,Tarisio,Bearing its original signed label. Branded to the inside back. | Excellent condition. | Length of back: 35.4 cm,"May 5-12, 2005",Tarisio,,2.0,35.4,,,,"Candi, Cesare",4
54340,101,Violin,1930.0,2002,Bonhams,"Numbered 376 bearing the makers signed printed label, and branded ""C. Candi, Genoa"", internally. | Length of back: 35.6 cm","November 11, 2002",Bonhams,,,35.6,,,,"Candi, Cesare",5
54351,101,Violin,1924.0,1997,Phillip's,Length of back: 35.4 cm,"July 17, 1997",Phillip's,,,35.4,,,,"Candi, Cesare",0
