,maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency,instrument_id,make_date,length_of_back,upper_bouts,middle_bouts,lower_bouts,authentication_score,condition,notoriety_score
3238,241,"Guarneri, Andrea",Violin,Cremona,Christie's,1998-11-18,216,149644.0,89500.0,,gbp,40462,1677.0,35.4,,,,4,2.0,0.0
3239,241,"Guarneri, Andrea",Violin,Cremona,Christie's,1990-03-28,359,53708.0,33000.0,,gbp,45659,1679.0,35.4,16.3,11.05,23.8,3,2.0,0.0
3240,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1989-06-15,8,192217.0,126500.0,,gbp,45251,1662.0,35.4,,,,3,2.0,0.5
3241,241,"Guarneri, Andrea",Cello,Cremona,Sotheby's,1989-06-15,77,183860.0,121000.0,,gbp,42063,1697.0,74.3,,,,3,2.0,0.5
3242,241,"Guarneri, Andrea",Violin,Cremona,Christie's,1988-11-23,355,171760.0,93500.0,,gbp,40887,1650.0,35.3,,,,4,2.0,0.0
3243,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1986-05-22,95,50904.0,34100.0,,gbp,44880,1694.0,35.3,,,,3,2.0,0.5
3244,241,"Guarneri, Andrea",Violin,Cremona,Christie's,1981-05-13,-,25138.0,12100.0,,gbp,45386,1656.0,35.5,,,,3,2.0,0.0
3245,241,"Guarneri, Andrea",Violin,Cremona,Bongartz's,1981-03-07,-,51498.0,23488.0,,,46561,1645.0,35.4,16.5,11.0,20.5,4,2.0,0.0
3246,241,"Guarneri, Andrea",Violin,Cremona,Sotheby Parke Bernet,1978-04-11,-,12500.0,6649.0,,usd,44723,1665.0,35.4,,,,2,2.0,0.0
3247,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1976-11-25,-,12192.0,7400.0,,gbp,44439,1663.0,35.3,,,,2,2.0,0.0
3248,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1976-05-06,-,16034.0,8800.0,,gbp,44430,1680.0,35.2,,,,2,2.0,0.0
3249,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1974-06-06,-,19260.0,8000.0,,gbp,44399,1679.0,35.3,,,,3,2.0,0.5
3250,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1972-06-29,-,2464.0,1000.0,,gbp,44385,1665.0,35.2,,,,1,2.0,0.5
3251,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1971-12-16,-,3276.0,1300.0,,gbp,40857,1674.0,35.2,,,,4,2.0,0.75
3252,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1971-03-16,-,3265.0,1350.0,,gbp,45895,1662.0,35.2,,,,3,2.0,0.5
3253,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1970-05-28,-,5763.0,2400.0,,gbp,45895,1662.0,35.2,,,,3,2.0,0.5
3254,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1970-03-12,-,4320.0,1800.0,,gbp,44608,1640.0,35.4,,,,3,2.0,0.5
3255,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1969-07-11,-,10560.0,4400.0,,gbp,44399,1679.0,35.3,,,,3,2.0,0.5
3256,241,"Guarneri, Andrea",Violin,Cremona,Sotheby's,1968-04-18,-,6006.0,2500.0,,gbp,44608,1640.0,35.4,,,,3,2.0,0.5
3257,241,"Guarneri, Andrea",Violin,Cremona,Puttick & Simpson,1921-07-14,-,1160.0,300.0,,gbp,40887,1650.0,35.3,,,,4,2.0,0.0
3258,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,,2023-03-17,,9440000.0,7768516.0,8877593.0,usd,40410,1731.0,35.1,16.4,10.8,20.3,4,2.0,0.75
3259,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Claude Aguttes,2022-06-03,1,3637892.0,2894598.0,3385000.0,eur,69587,1737.0,,,,,0,2.0,0.5
3260,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Tarisio,2012-06-25,138,2333175.0,1500000.0,1868333.0,gbp,32443,1715.0,35.7,16.6,10.9,20.4,4,2.0,0.0
3261,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Christie's,2007-10-12,252,937000.0,460671.0,661116.0,usd,49179,1715.0,35.5,,,,4,2.0,1.0
3262,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,2000-11-14,262,445632.0,311500.0,519201.0,gbp,40218,1732.0,35.4,,,,3,2.0,0.0
3263,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1997-11-18,25,935068.0,551500.0,,gbp,43519,1736.0,35.2,16.4,11.1,20.2,4,2.0,3.0
3264,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1989-06-15,37,384434.0,253000.0,,gbp,45258,1738.0,35.3,,,,3,2.0,0.5
3265,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Christie's,1988-11-23,358,444554.0,242000.0,,gbp,44918,1715.0,35.5,,,,4,2.0,0.5
3266,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1986-03-19,21,317245.0,214500.0,,gbp,40255,1741.0,35.4,16.5,11.1,20.5,4,2.0,0.75
3267,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1978-11-08,-,243320.0,123200.0,,gbp,40595,1739.0,35.2,16.7,11.2,20.5,4,2.0,3.0
3268,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1976-11-25,-,95555.0,58000.0,,gbp,40549,1732.0,35.1,16.35,11.0,20.05,4,2.0,3.0
3269,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1974-04-25,-,139374.0,58000.0,,gbp,44397,1733.0,35.2,16.5,11.2,20.6,4,2.0,0.75
3270,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1972-05-11,-,32660.0,12500.0,,gbp,40803,1731.0,35.0,16.25,10.75,20.2,3,2.0,3.0
3271,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1966-12-05,-,24640.0,8800.0,,gbp,47533,1730.0,35.1,,,,3,2.0,0.0
3272,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1966-07-04,-,36118.0,13000.0,,gbp,50382,1741.0,35.4,,,,3,2.0,0.5
3273,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Sotheby's,1962-11-16,-,25000.0,9000.0,,gbp,40453,1744.0,35.2,16.6,11.05,20.3,4,2.0,3.0
3274,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Puttick & Simpson,1915-10-26,-,2762.0,580.0,,gbp,40255,1741.0,35.4,16.5,11.1,20.5,4,2.0,0.75
3275,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Hôtel Drouot,1900-04-25,-,5746.0,1181.0,,,40393,1732.0,,,,,0,2.0,0.5
3276,240,"Guarneri, Bartolomeo Giuseppe 'del Gesù'",Violin,Cremona,Puttick & Simpson,1895-12-10,-,1841.0,370.0,,gbp,40255,1741.0,35.4,16.5,11.1,20.5,4,2.0,0.75
3277,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Tarisio,2022-04-26,132,800592.0,631159.0,750000.0,eur,66316,1705.0,35.3,17.0,11.8,20.7,4,2.0,0.0
3278,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Brompton's,2014-06-23,125,282710.0,168000.0,208982.0,gbp,72016,1725.0,35.3,16.5,11.0,20.3,4,2.0,0.5
3279,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Tarisio,2013-03-28,210,408864.0,270000.0,319300.0,gbp,45328,1711.0,35.4,16.45,11.0,20.45,3,2.0,0.5
3280,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Tarisio,2012-11-28,368,268000.0,167745.0,207897.0,usd,32934,1715.0,35.2,,,,4,2.0,0.0
3281,1383,"Guarneri, Giuseppe 'filius Andreae'",Viola,Cremona,Tarisio,2012-07-04,1,4215870.0,2696000.0,3356584.0,gbp,32420,1697.0,41.3,19.3,13.4,24.5,4,2.0,0.75
3282,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Bonhams,2006-11-06,139,435482.0,229600.0,342845.0,gbp,48113,1710.0,35.5,16.4,,20.2,3,2.0,0.5
3283,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Bonhams,2004-07-12,23,140602.0,75430.0,113416.0,gbp,46009,1730.0,35.7,,,,3,2.0,0.0
3284,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,2003-11-11,99,270753.0,162400.0,235499.0,gbp,44362,1703.0,35.4,,,,3,2.0,0.0
3285,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,1998-11-17,366,279304.0,166500.0,,gbp,42496,1703.0,35.15,16.1,10.6,19.75,3,2.0,0.5
3286,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,1990-11-22,43,355117.0,180400.0,,gbp,40362,1705.0,35.5,16.5,11.0,20.35,3,2.0,0.5
3287,1383,"Guarneri, Giuseppe 'filius Andreae'",Cello,Cremona,Christie's,1989-03-31,25l,250252.0,148500.0,,gbp,43032,1692.0,75.8,35.2,24.0,44.0,4,2.0,0.5
3288,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Bongartz's,1987-11-16,153,96859.0,55348.0,,,44136,1714.0,35.3,,,,3,2.0,0.5
3289,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Christie's,1985-04-02,181,150625.0,125000.0,,gbp,46026,1715.0,35.5,,,,3,2.0,2.0
3290,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,1984-04-05,20,125488.0,88000.0,,gbp,44788,1714.0,35.3,16.7,11.0,20.3,3,2.0,0.5
3291,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,1978-11-08,-,97763.0,49500.0,,gbp,44362,1703.0,35.4,,,,3,2.0,0.0
3292,1383,"Guarneri, Giuseppe 'filius Andreae'",Cello,Cremona,Tepper Galleries,1976-10-22,-,52500.0,31853.0,,usd,40380,1707.0,74.5,35.2,24.4,43.8,1,2.0,0.75
3293,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Phillip's,1975-11-20,-,35805.0,17500.0,,gbp,40363,1705.0,35.6,16.7,11.2,20.5,4,2.0,0.5
3294,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,1974-06-06,-,30094.0,12500.0,,gbp,52481,1712.0,35.5,16.4,10.53,20.1,4,2.0,0.5
3295,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Christie's,1974-06-12,-,19395.0,8100.0,,gbp,47238,1710.0,35.5,,,,3,2.0,0.5
3296,1383,"Guarneri, Giuseppe 'filius Andreae'",Violin,Cremona,Sotheby's,1971-06-03,-,6047.0,2500.0,,gbp,47529,,35.3,,,,3,2.0,0.5
3297,1383,"Guarneri, Giuseppe 'filius Andreae'",Cello,Cremona,Sotheby's,1971-06-03,-,14997.0,6200.0,,gbp,47531,1695.0,74.0,,,,3,2.0,0.5
3298,1383,"Guarneri, Giuseppe 'filius Andreae'",Viola,Cremona,Puttick & Simpson,1920-07-08,-,667.0,180.0,,gbp,32420,1697.0,41.3,19.3,13.4,24.5,4,2.0,0.75
3299,1383,"Guarneri, Giuseppe 'filius Andreae'",Viola,Cremona,Christie's,1872-04-29,-,329.0,60.0,,gbp,32420,1697.0,41.3,19.3,13.4,24.5,4,2.0,0.75
3300,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Christie's,2012-04-26,109,302500.0,186880.0,228907.0,usd,61755,1690.0,35.5,,,,3,2.0,0.0
3301,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Tarisio,2007-10-25,514,175500.0,85672.0,122650.0,usd,13409,1700.0,35.4,16.4,,20.1,3,2.0,0.0
3302,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Christie's,2006-10-13,262,419200.0,225972.0,334024.0,usd,43424,1715.0,35.7,16.6,,20.3,3,2.0,0.75
3303,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,2003-11-11,190,270753.0,162400.0,235499.0,gbp,40345,1700.0,35.4,,,,3,2.0,0.5
3304,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,2002-06-11,35,130926.0,89150.0,139031.0,gbp,44409,1685.0,35.4,,,,4,2.0,0.5
3305,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,2001-06-19,34,57083.0,40750.0,66662.0,gbp,40219,1680.0,35.6,,,,2,2.0,0.0
3306,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Christie's,1994-06-22,139,339227.0,221500.0,,gbp,43424,1715.0,35.7,16.6,,20.3,3,2.0,0.75
3307,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Bonhams,1993-11-02,-,179382.0,121000.0,,gbp,43402,1690.0,35.3,,,,1,2.0,0.0
3308,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Christie's,1993-11-03,154,119476.0,80700.0,,gbp,43403,1703.0,35.4,,,,4,2.0,0.5
3309,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Christie's,1986-11-11,252,126315.0,88000.0,,gbp,40349,1707.0,35.5,,,,3,2.0,0.75
3310,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,1985-11-14,78,75361.0,52800.0,,gbp,44573,1686.0,35.4,,,,3,2.0,0.5
3311,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,1983-04-07,131,46308.0,30800.0,,gbp,44621,1715.0,35.6,,,,3,2.0,0.5
3312,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby Parke Bernet,1976-10-29,-,30000.0,18892.0,,usd,44164,1702.0,35.5,,,,4,2.0,0.75
3313,1547,"Guarneri, Pietro of Mantua",Violin,Cremona,Sotheby's,1974-11-21,-,27852.0,12000.0,,gbp,44030,1676.0,35.6,,,,1,2.0,0.0
3314,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,1974-06-06,-,8426.0,3500.0,,gbp,42417,1693.0,35.3,16.4,11.0,20.3,3,2.0,0.5
3315,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Christie's,1974-06-12,-,45496.0,19000.0,,gbp,44573,1686.0,35.4,,,,3,2.0,0.5
3316,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,1973-05-24,-,11712.0,4600.0,,gbp,44328,1691.0,35.3,,,,1,2.0,0.5
3317,1547,"Guarneri, Pietro of Mantua",Violin,Mantua,Sotheby's,1969-11-27,-,16320.0,6800.0,,gbp,44621,1715.0,35.6,,,,3,2.0,0.5
3318,242,"Guarneri, Pietro of Venice",Violin,Venice,Tarisio,2022-11-18,167,531000.0,446762.0,513823.0,usd,101701,1750.0,35.5,16.6,11.3,20.4,4,2.0,3.0
3319,242,"Guarneri, Pietro of Venice",Violin,Venice,Skinner,2010-04-25,44,165900.0,107987.0,124634.0,usd,54716,1734.0,35.4,,,,3,2.0,0.5
3320,242,"Guarneri, Pietro of Venice",Cello,Venice,Sotheby's,1985-04-03,80,180042.0,148000.0,,gbp,41627,1725.0,74.9,,,,3,2.0,0.75
3321,242,"Guarneri, Pietro of Venice",Violin,Venice,Sotheby's,1982-11-04,-,109989.0,66000.0,,gbp,42371,1750.0,35.4,,,,2,2.0,0.5
3322,242,"Guarneri, Pietro of Venice",Violin,Venice,Bongartz's,1982-11-08,-,29661.0,17971.0,,,46134,1735.0,35.6,,,,3,2.0,0.0
3323,242,"Guarneri, Pietro of Venice",Violin,Venice,Sotheby's,1982-04-07,312,120237.0,68200.0,80897.0,gbp,46061,1742.0,35.7,,,,3,2.0,0.5
3324,242,"Guarneri, Pietro of Venice",Violin,Venice,Sotheby's,1979-05-03,-,102787.0,49500.0,,gbp,40686,1747.0,35.3,,,,3,2.0,0.75
3325,242,"Guarneri, Pietro of Venice",Violin,Venice,Sotheby's,1977-05-12,-,39707.0,23100.0,,gbp,44177,1726.0,35.7,,,,3,2.0,0.5
3326,242,"Guarneri, Pietro of Venice",Violin,Venice,Sotheby's,1971-03-16,-,8222.0,3400.0,,gbp,46642,1734.0,35.6,,,,3,2.0,0.5
3327,244,"Guastalla, Dante",Violin,Reggio Emilia,Tarisio,2006-10-19,404,8050.0,4291.0,6409.0,usd,11102,1939.0,35.7,16.8,11.4,20.7,5,2.0,0.0
3328,244,"Guastalla, Dante",Violin,Reggio Emilia,Tarisio,2000-05-19,IV 24,7700.0,5183.0,8676.0,usd,1135,1924.0,35.9,,,,3,3.0,0.0
3329,2765,"Guastalla, Dante & Alfredo",Viola,Reggio Emilia,Tarisio,2015-05-16,80,5400.0,3434.0,4722.0,usd,72802,1918.0,39.9,,,,3,2.0,0.0
3330,2765,"Guastalla, Dante & Alfredo",Violin,Reggio Emilia,Tarisio,2015-03-31,160,7988.0,5400.0,7425.0,gbp,72282,1930.0,36.2,17.1,11.1,20.8,3,2.0,0.0
3331,2765,"Guastalla, Dante & Alfredo",Violin,Reggio Emilia,Tarisio,2014-03-25,156,31714.0,19200.0,22999.0,gbp,66889,1929.0,35.8,16.8,11.1,20.6,4,2.0,0.0
3332,2765,"Guastalla, Dante & Alfredo",Violin,Reggio Emilia,Tarisio,2013-05-03,226,18000.0,11572.0,13726.0,usd,64218,1926.0,35.9,,,,3,2.0,0.0
3333,2765,"Guastalla, Dante & Alfredo",Violin,Reggio Emilia,Tarisio,2011-03-10,106,11565.0,7200.0,8370.0,gbp,23804,1932.0,36.1,,,,4,2.0,0.0
3334,2765,"Guastalla, Dante & Alfredo",Violin,Reggio Emilia,Tarisio,2009-03-13,187,8991.0,6435.0,6967.0,gbp,17393,1925.0,35.9,,,,4,2.0,0.0
3335,2765,"Guastalla, Dante & Alfredo",Violin,Reggio Emilia,Tarisio,2005-11-04,493,16100.0,9195.0,13492.0,usd,8780,1930.0,35.5,,,,3,2.0,0.0
3336,880,"Guerra, Alberto",Violin,Modena,Tarisio,2010-05-03,291,11400.0,7479.0,8612.0,usd,20294,1939.0,35.7,,,,2,2.0,0.0
3337,245,"Guerra, Evasio Emilio",Violin,Turin,Tarisio,2019-06-24,194,32045.0,25200.0,28146.0,gbp,87262,1922.0,35.6,16.7,11.2,20.8,3,2.0,0.0
3338,245,"Guerra, Evasio Emilio",Violin,Turin,Tarisio,2015-11-04,169,38279.0,24833.0,35006.0,gbp,74188,1930.0,35.6,16.8,11.3,20.9,3,2.0,0.0
3339,245,"Guerra, Evasio Emilio",Violin,Turin,Tarisio,2012-06-25,135,60663.0,39000.0,48577.0,gbp,33163,1942.0,35.6,,,,4,2.0,0.0
3340,245,"Guerra, Evasio Emilio",Violin,Turin,Sotheby's,2011-03-08,16,52453.0,32450.0,37741.0,gbp,56703,1939.0,35.7,,,,3,2.0,0.0
3341,245,"Guerra, Evasio Emilio",Violin,Turin,Tarisio,2010-05-03,390,63000.0,41333.0,47590.0,usd,21840,1926.0,35.7,,,,3,2.0,0.0
3342,15310,"Guerrieri, Flavio",Viola,Florence,Tarisio,2018-11-08,57,2950.0,2252.0,2579.0,usd,84475,1998.0,39.8,18.9,12.9,23.5,3,2.0,0.0
3343,1436,"Guersan, Louis",Viola,Paris,Tarisio,2019-05-17,42,42000.0,32934.0,37587.0,usd,87046,1750.0,42.4,19.9,13.6,25.2,2,2.0,0.0
3344,1436,"Guersan, Louis",Cello,Paris,Tarisio,2009-10-18,399,15600.0,9541.0,10492.0,usd,19074,1761.0,72.7,,,,3,2.0,0.0
3345,1436,"Guersan, Louis",Violin,Paris,Tarisio,2007-07-25,502,3738.0,1822.0,2720.0,usd,12778,1756.0,35.3,,,,3,1.0,0.0
3346,1436,"Guersan, Louis",Violin,Paris,Tarisio,2002-10-24,OV 10,7313.0,4725.0,7510.0,usd,2655,1747.0,35.8,,,,3,2.0,0.0
3347,1436,"Guersan, Louis",Viola,Paris,Christie's,1990-11-21,78,28150.0,14300.0,,gbp,87046,1750.0,42.4,19.9,13.6,25.2,2,2.0,0.0
3348,1819,"Guicciardi, Giancarlo",Violin,Modena,Tarisio,2017-05-12,213,39000.0,30254.0,35709.0,usd,78224,2006.0,35.5,,,,4,2.0,0.0
3349,1819,"Guicciardi, Giancarlo",Violin,Spilamberto,Tarisio,2015-06-30,114,47184.0,30000.0,42170.0,gbp,73149,1969.0,35.5,17.0,11.6,20.8,3,2.0,0.5
3350,1201,"Guidanti, Giovanni",Violin,Bologna,,2025-09-26,,66530.0,49818.0,57000.0,eur,128817,1743.0,35.6,16.6,11.7,20.6,3,2.0,0.5
3351,1201,"Guidanti, Giovanni",Violin,Bologna,Tarisio,2020-11-13,171,50150.0,38108.0,42439.0,usd,93944,1710.0,35.0,16.5,11.2,20.2,3,2.0,0.5
3352,1201,"Guidanti, Giovanni",Cello,Bologna,Brompton's,2007-07-10,168,242976.0,120000.0,177796.0,gbp,48985,1738.0,73.5,,,,3,2.0,0.0
3353,1201,"Guidanti, Giovanni",Violin,Bologna,Christie's,2005-10-14,145,90000.0,50914.0,75006.0,usd,47286,1733.0,35.8,,,,3,2.0,1.5
3354,1201,"Guidanti, Giovanni",Violin,Bologna,Sotheby's,2002-03-12,153,26736.0,18900.0,30615.0,gbp,44495,1738.0,35.6,,,,3,2.0,0.5
3355,1201,"Guidanti, Giovanni",Violin,Bologna,Sotheby's,2001-11-13,39,40534.0,28100.0,45843.0,gbp,44243,1737.0,35.6,,,,3,2.0,0.0
3356,1201,"Guidanti, Giovanni",Violin,Bologna,Sotheby's,1989-03-30,104,50119.0,29700.0,,gbp,45003,1738.0,35.9,,,,3,2.0,0.5
3357,1201,"Guidanti, Giovanni",Violin,Bologna,Sotheby's,1988-06-22,24,31112.0,17600.0,,gbp,45308,1700.0,35.8,16.5,11.6,20.3,4,2.0,0.0
3358,1201,"Guidanti, Giovanni",Violin,Bologna,Sotheby's,1987-04-30,174,17900.0,10780.0,,gbp,44692,1740.0,35.5,,,,1,2.0,0.0
3359,1201,"Guidanti, Giovanni",Viola,Bologna,Christie's,1982-06-02,-,38696.0,21600.0,,gbp,43771,1737.0,41.4,,,,3,2.0,1.5
3360,1201,"Guidanti, Giovanni",Violin,Bologna,Phillip's,1979-06-26,-,4000.0,1860.0,,usd,45035,,35.2,,,,1,2.0,0.0
3361,1201,"Guidanti, Giovanni",Violin,Bologna,Sotheby's,1974-04-25,-,2043.0,850.0,,gbp,44394,1730.0,35.6,,,,1,2.0,0.5
3362,247,"Guillami, Juan I",Violin,Barcelona,Tarisio,2014-03-25,158,29732.0,18000.0,21562.0,gbp,66806,1755.0,35.5,16.5,11.4,20.8,4,2.0,0.5
3363,247,"Guillami, Juan I",Violin,Barcelona,Tarisio,2008-03-13,213,40399.0,19890.0,25935.0,gbp,14035,1737.0,35.3,,,,3,2.0,0.0
3364,2576,"Guillami 'filius', Juan II",Cello,Barcelona,Tarisio,2016-05-13,39,129800.0,90084.0,114381.0,usd,75541,1780.0,75.9,34.7,23.9,44.6,4,2.0,0.75
3365,2576,"Guillami 'filius', Juan II",Violin,Barcelona,Sotheby's,1985-04-03,88,13382.0,11000.0,,gbp,53999,1780.0,35.6,,,,0,2.0,0.0
3366,2880,"Gusset, David",Viola,"Eugene, OR",Tarisio,2014-10-17,99,9440.0,5901.0,7405.0,usd,67933,1994.0,41.9,19.8,13.7,24.7,3,2.0,0.0
3367,2880,"Gusset, David",Violin,"Eugene, OR",Tarisio,2014-10-17,245,18000.0,11253.0,14119.0,usd,67932,1993.0,35.4,16.8,11.3,20.9,3,2.0,0.0
3368,2880,"Gusset, David",Viola,"San Francisco, CA",Tarisio,2011-05-06,64,8400.0,5117.0,5793.0,usd,23803,1981.0,42.0,20.8,14.5,26.6,2,2.0,0.0
3369,2208,"Gutter, George Walter",Violin,Markneukirchen,Tarisio,2019-11-08,114,5400.0,4213.0,4896.0,usd,87673,1923.0,35.4,16.4,11.1,19.9,3,2.0,0.0
3370,249,"Gütter, Kurt Arno",Violin,Markneukirchen,Tarisio,2014-05-09,171,2950.0,1749.0,2141.0,usd,66341,1922.0,36.0,,,,4,2.0,0.0
3371,249,"Gütter, Kurt Arno",Violin,Markneukirchen,Tarisio,2009-10-18,541,3600.0,2202.0,2421.0,usd,19082,1923.0,35.9,,,,3,2.0,0.0
3372,249,"Gütter, Kurt Arno",Violin,Markneukirchen,Tarisio,2004-10-22,458,4888.0,2674.0,3878.0,usd,6312,1923.0,35.9,,,,3,3.0,0.0
3373,3145,"Gütter, Oskar Richard",Violin,Markneukirchen,Tarisio,2015-02-20,233,2596.0,1682.0,2280.0,usd,68887,1964.0,35.8,,,,3,2.0,0.0
3374,251,"Haas, John",Violin,,Tarisio,2006-07-15,248,460.0,250.0,363.0,usd,10435,,35.3,,,,3,2.0,0.0
3375,1912,"Haddad, Dawne M.",Cello,Cremona,Tarisio,2018-11-08,30,5900.0,4503.0,5159.0,usd,84629,1986.0,75.7,,,,4,2.0,0.0
3376,2354,"Haenel, Frederick Ewald",Viola,,Tarisio,2021-07-09,28,12000.0,8662.0,10113.0,usd,96574,,42.5,20.2,13.5,25.0,3,2.0,0.5
3377,2354,"Haenel, Frederick Ewald",Violin,Winnipeg,Tarisio,2018-02-22,97,8400.0,6029.0,6814.0,usd,82918,1923.0,35.2,16.6,11.5,20.6,3,2.0,0.0
3378,2354,"Haenel, Frederick Ewald",Viola,,Tarisio,2013-12-13,48,2520.0,1549.0,1836.0,usd,65332,1917.0,41.5,,,,3,2.0,0.0
3379,3143,"Haff, Joseph Anton I",Violin,Augsburg,Tarisio,2009-12-11,346,1140.0,702.0,773.0,usd,19381,1839.0,36.3,,,,3,2.0,0.0
3380,1559,"Hall, Roscoe G.",Violin,,Tarisio,2012-07-27,278,1140.0,725.0,926.0,usd,32573,1911.0,35.5,,,,3,2.0,0.0
3381,252,"Halliday, R. M.",Violin,"Mount Gilead, OH",Tarisio,2008-06-25,268,644.0,327.0,413.0,usd,15618,1903.0,35.6,,,,3,2.0,0.0
3382,252,"Halliday, R. M.",Violin,"Mount Gilead, OH",Tarisio,2007-02-10,506,978.0,501.0,752.0,usd,10791,1908.0,35.6,,,,3,2.0,0.0
3383,255,"Hamm, Christian Gottfried",Violin,Markneukirchen,Tarisio,2007-07-25,499,2415.0,1177.0,1757.0,usd,12274,,36.0,,,,1,2.0,0.0
3384,255,"Hamm, Christian Gottfried",Violin,Markneukirchen,Tarisio,2005-02-16,268,1955.0,1041.0,1499.0,usd,6659,1797.0,35.9,,,,3,2.0,0.0
3385,255,"Hamm, Christian Gottfried",Violin,Markneukirchen,Tarisio,2004-02-26,61,1725.0,927.0,1386.0,usd,5031,,35.9,,,,3,2.0,0.0
3386,254,"Hamm, Johann Gottfried",Violin,Markneukirchen,Tarisio,2019-03-18,136,5164.0,3900.0,4552.0,gbp,86639,1781.0,36.0,16.8,11.0,20.4,3,2.0,0.0
3387,254,"Hamm, Johann Gottfried",Violin,Aachen,Tarisio,2014-05-09,170,3540.0,2099.0,2569.0,usd,67039,1800.0,36.1,,,,4,2.0,0.0
3388,254,"Hamm, Johann Gottfried",Violin,Markneukirchen,Tarisio,2012-11-28,274,4800.0,3004.0,3724.0,usd,33728,1784.0,35.9,,,,3,2.0,0.0
