instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,num_year_sales,num_house_sales
48526,756,Violin,1699.0,1959,Puttick & Simpson,"Bearing its original label, ""Joannes Tunonus fecit Bouonia in Platea Pauaglionis Anno Domini 1699."" | Varnish: Golden-brown | Length of back: 35.2 cm | Upper bouts: 16.2 cm | Middle bouts: 11.4 cm | Lower bouts: 20.3 cm",,,,0,0
40186,756,Violin,1700.0,,,"Labeled, ""Antonius & Hieronymus Fr. Amati. Cremonen Andre3/4 fil. F.16**."" | Length of back: 35.2 cm","June 15, 1999",Sotheby's,,0,0
13826,756,Violin,1700.0,2007 ; 2019,Tarisio ; Tarisio,"Labeled, ""Iannes de Tononis fecit Bononiæ Anno 17.."" | Length of back: 35.1 cm",,,,1,1
42384,756,Violin,1700.0,1961,Cyril Woodcock,Fake Andrea Guarneri label. | Length of back: 35.4 cm | Upper bouts: 16.4 cm | Lower bouts: 20.3 cm,,,"The painting on the back was probably painted by the same artist who painted the family seal on the Peter Guarneri of Mantua 1693 violin (ID=2417).
Sotheby's June Sale
, Robert Lewin, The Strad, July, 1974, London
Hurst argues that the instrument was actually made by Joseph Guarneri filius Andrea.
The Guarneri Puzzle
, P. G. Hurst, The Strad, August, 1964, London",0,0
45437,756,Violin,1700.0,1971; 1979,Puttick & Simpson; Sotheby's,"Bearing a facsimile label by Hills: ""Joannes de Tononis Fecit Bononiæ in Via S. Mamuli Anno 1702."" | Length of back: 35.1 cm","June 3, 1971; July 19, 1979",Puttick & Simpson; Sotheby's,,1,1
128210,756,Violin,1700.0,,,"Labeled, ""Io Bap Rogerius Bon: Nicolai Amati de Cremona alumnus Brixiæ fecit Anno Domini 1671."" | Length of back: 35.2 cm | Upper bouts: 16.2 cm | Middle bouts: 11.0 cm | Lower bouts: 20.0 cm",,,,0,0
59927,756,Violin,1700.0,,,,,,,0,0
42255,756,Violin,1704.0,1995,Sotheby's,"Labeled, ""Joannes Tononus fecit Bononiae in Platea Pavaglionis Anno Domini 17*4."" | Varnish: Golden-brown | Length of back: 35.4 cm","October 31, 1995",Sotheby's,,0,0
47578,756,Violin,1702.0,,,"Labeled, ""Joannes de Tononis Fecit Bononiæ / in Via S. Mamuli Anno 1702."" | Length of back: 35.5 cm","November 15, 1995",Christie's,,0,0
59623,756,Violin,1705.0,1952,Rembert Wurlitzer Inc.,,,,""". . . called Cappa. . .""
W. E. Hill & Sons Photographic Archive
, W. E. Hill & Sons Photographic Archive",0,0
44356,756,Viola,1690.0,,,,,,,0,0
59928,756,Viola,1681.0,,,Length of back: 41.4 cm,,,,0,0
44811,756,Viola,1699.0,,Hamma & Co.,Length of back: 41.7 cm | Upper bouts: 19.6 cm | Middle bouts: 13.3 cm | Lower bouts: 24.4 cm,,,,0,0
45814,756,Violin,1700.0,,,"Labeled, ""Joannes Tunonus fecit Bononiae, in Platea Pauaglionis, anno domini 1690."" | Varnish: Golden | Length of back: 34.8 cm","May 8, 2005",Skinner,,0,0
44986,756,Violin,1700.0,2006,Sotheby's,"Labeled, ""Joannes Tononus fecit Bononiae in Platea Pavaglionis Anno Domini 1705."" | Length of back: 34.8 cm","November 7, 2006",Sotheby's,,0,0
30849,756,Cello,1690.0,,,,,,,0,0
60944,756,Viola,,,,Length of back: 41.0 cm,,,,0,0
48831,756,Violin,1700.0,,,Unlabeled. | Length of back: 33.7 cm,"May 6, 2007",Skinner,,0,0
47471,756,Cello,1695.0,,,Length of back: 75.8 cm | Upper bouts: 35.7 cm | Middle bouts: 25.4 cm | Lower bouts: 44.9 cm,,,,0,0
29673,756,Cello,1700.0,,,Length of back: 76.8 cm,,,,0,0
51693,756,Cello,1700.0,,,Length of back: 76.0 cm | Upper bouts: 35.6 cm | Lower bouts: 44.9 cm,,,,0,0
5521,757,Violin,1934.0,2004,Tarisio,Bearing the maker's label numbered 141. | Excellent condition. | Length of back: 35.6 cm,,,,0,0
6278,757,Violin,1943.0,2004 ; 2005 ; 2012,Tarisio ; Tarisio ; Tarisio,"Labeled, ""Joannes Toth, Budapestini, Anno 1943, No. 181."" | Excellent condition. | Length of back: 35.6 cm",,,,2,2
11539,758,Violin,,2007,Tarisio,Bearing the maker's label. | Length of back: 35.5 cm,,,,0,0
4299,759,Violin Bow,,2003,Tarisio,Unstamped. | Silver mounted. | Weight: 57.5 grams,,,,0,0
72826,760,Violin Bow,,,,Unstamped.,,,,0,0
67826,760,Viola Bow,,2014,Tarisio,Unstamped. | Round stick in pernambuco wood. Sold with the original open trench ivory frog and button. Currently mounted with a contemporary silver mounted frog. | Weight: 66.5 grams,,,,0,0
4386,760,Violin Bow,,,,Unstamped. | Frog by Francois Xavier Tourte. Silver mounted. | Weight: 60.0 grams,,,,0,0
21594,760,Violin Bow,,1931; 2010,W. E; Tarisio,Unstamped. | Sold with a silver mounted frog and adjuster made for the stick by Jean Pierre Marie Persoit and also with a silver mounted replica frog and adjuster currently mounted on the stick. | Weight: 54.5 grams,,,,1,1
8958,760,Violin Bow,,2005,Tarisio,Unstamped. | The silver mounted frog by Jacob Eury. | Weight: 58.5 grams,,,,0,0
55727,761,Violin Bow,,1999,Sotheby's,Unstamped. | Gold and tortoiseshell mounted. The later frog by W.E. Hill & Sons. | Stick: octagonal | Weight: 66 grams,"November 16, 1999",Sotheby's,"""In all probability, this is the bow which was purchased for Menuhin by Henry Goldman in 1929, along with the 'Prince Khevenhüller'
Stradivari. The receipt for the purchase is sold with lot 11, but a photocopy is sold with this lot.
In his autobiography, Unfinished journey, Menuhin writes: 'Henry Goldmann wrote Emil Herrmann a cheque for $60,000, the Wall Street Crash having preceded his gift by about one week. Herrmann, for his part, included in the purchase price the Tourte bow which I still use.'""",0,0
55803,761,Violin Bow,,,,"ebony frog mounted with a silver ferrule, and whitish-blue mother-of-pearl slide and heel | Stick: round",,,,0,0
87419,761,Violin Bow,1743.0,2019,Tarisio,"Unstamped. | Octagonal stick. The gold mounted frog and button later. ""This Tourte has been my primary bow for a large part of my career and was the constant companion to the ACO's 1743 ""Carrodus"" Guarneri 'del Gesù'. I wish the next owner as much enjoyment with it as I have had."" - Richard Tognetti | Weight: 54.5 grams",,,,0,0
55941,761,Violin Bow,,,,Gold and tortoiseshell mounted.,,,""". . .the tip of this bow was shortened during refacing.""
Francois-Xavier Tourte: Bow Maker
, Stewart Pollens & Henryk Kaston, Francois-Xavier Tourte: Bow Maker, New York",0,0
72825,761,Violin Bow,,,,Unstamped.,,,,0,0
57444,761,Violin Bow,,,,Gold and tortoiseshell mounted. Octagonal stick. | Stick: octagonal,,,"""The boldness of the head suggests it may be one of the last bows Tourte made with tortoiseshell and gold mounts.""
François Xavier Tourte: A Celebration of His Life and Work
, Paul Childs, François Xavier Tourte: A Celebration of His Life and Work, New York",0,0
4010,761,Violin Bow,,1919; 2003,Lyon & Healy; Tarisio,Unstamped. | The gold and tortoiseshell frog and button by Henryk Kaston. | Weight: 60.5 grams,,,,1,1
55948,761,Violin Bow,,1940; 2023,W. E; Tarisio Private Sales,Unstamped. | Octagonal stick. Silver mounted. Read Jason Price's Carteggio feature on this bow. | Stick: 72.8 cm / 74.2 cm | Weight: 60.0 grams,,,""". . .late period; with original tinsel wrapping. . .""
Francois-Xavier Tourte: Bow Maker
, Stewart Pollens & Henryk Kaston, Francois-Xavier Tourte: Bow Maker, New York",1,1
19170,761,Violin Bow,,2009,Tarisio,Unstamped. | The frog by Dominique Peccatte made for the stick in the style of Tourte. | Weight: 54.0 grams,,,,0,0
55696,761,Violin Bow,,,,"Unstamped, inscribed 'Teresa Milanollo' on the silver ferrule. | Silver mounted. ebony and silver inlaid with pearl eyes | Stick: octagonal | Weight: 56 grams","July 17, 1975",Sotheby's,,0,0
63178,761,Violin Bow,,2013,Tarisio Private Sales,Unstamped. | Silver mounted. Original lapping.,,,,0,0
78339,761,Violin Bow,,2018,Tarisio Private Sales,,,,,0,0
64180,761,Violin Bow,,,,Silver mounted.,,,,0,0
96338,761,Violin Bow,,2021,Tarisio,Unstamped. | Round stick. The silver mounted frog and button later. | Stick: 72.6 cm / 74.2 cm | Weight: 52.5 grams,,,,0,0
72816,761,Viola Bow,,,,Unstamped.,,,,0,0
72821,761,Viola Bow,,,,Unstamped.,,,,0,0
72813,761,Cello Bow,,,,"Stamped, ""Tourte.""",,,,0,0
72819,761,Cello Bow,,,,Unstamped.,,,,0,0
11380,761,Cello Bow,,2006,Tarisio,"Unstamped. Inscribed to the ferrule, ""Romberg, No. 1."" | Silver mounted. | Stick: octagonal | Weight: 81.5 grams","November 10, 2006",Tarisio,,0,0
32661,761,Cello Bow,1963.0,,,Unstamped. | The silver mounted frog by William Salchow (1963). Sold with a silver mounted frog and button made for the bow c. 1850 by Dominique Peccatte. | Weight: 78.0g,,,,0,0
95141,761,Cello Bow,,,,Unstamped. | Silver mounted. Octagonal stick. | Stick: Length of stick without button: 69.8 cm Length of stick with button: 71.5 cm | Weight: 77.7 grams,,,,0,0
55751,761,Cello Bow,,2007,Tarisio,"Inscribed to the ferrule: ""Romberg, No.2."" | Silver mounted. | Stick: octagonal | Weight: 82.7 grams","March 2, 2007",Tarisio,"""The button probably not original to the stick""",0,0
62535,761,Cello Bow,,2013,Tarisio Private Sales,Unstamped. | Silver mounted. Small repair to cheek of head. | Weight: 78.0 grams,,,,0,0
73610,761,Cello Bow,,,,Unstamped. | Octagonal stick. Ivory button.,,,,0,0
72911,761,Bow,1842.0,,,"Engraved, 'Lambert Massart / à son frère Victor / 1842.' A. label in the mortise reads: 'cette archet a été fait / par tourte agé de 77 / ans. en l'année 1824.'. | Original silver-plated ebony frog and silver head facing attached with four pins.",,,,0,0
10830,762,Violin,1931.0,2006,Tarisio,Bearing the maker's label. Branded to the inside back. | Length of back: 35.6 cm,,,,0,0
11615,763,Violin,1892.0,2007,Tarisio,"Labeled, ""Paolo Trusardi..."" | Length of back: 35.8 cm",,,,0,0
1320,764,Violin,1944.0,,,,,,,0,0
106550,764,Viola,1955.0,2023,Tarisio,"Labeled, ""Silvio Tua Taurinenfis Fecit Nicæ Anno 1953 No 394 Alto 19."" | Branded to the inside back, ""S. Tua Nice."" Branded to the upper block,"" S. Tua nice"" Branded to the lower rib, ""S."" | Length of back: 41.0 cm | Upper bouts: 19.4 cm | Middle bouts: 12.9 cm | Lower bouts: 24.1 cm",,,,0,0
74266,764,Cello Bow,,2015,Tarisio,"Stamped, ""S. Tua, Nice."" | Silver mounted. Round stick. | Weight: 81.0 grams",,,,0,0
8074,765,Cello,1990.0,2005,Tarisio,Unlabeled. | Length of back: 74.9 cm (29 1/2 inches),,,,0,0
6741,766,Violin,1908.0,2005,Tarisio,"Bearing the maker's label. | Guarneri del Gesu model. Minor repairs to top and button, overall very good condition. | Length of back: 35.8 cm",,,,0,0
33693,767,Violin,1909.0,2012,Tarisio,"Labeled, ""Charles L. Tweedale, Weston, Anno 1909, Menalkas."" | Length of back: 36.3 cm",,,,0,0
17563,767,Violin,1909.0,2009,Tarisio,"Labeled, ""Charles L. Tweedale, Weston, 1909, 'Meredith...'."" | Length of back: 36.5 cm",,,,0,0
5738,767,Violin,1909.0,2004,Tarisio,"Bearing the maker's label. | Varnish retouching to top, otherwise excellent condition. | Length of back: 36.3 cm",,,,0,0
11576,768,Violin,1992.0,2007,Tarisio,Bearing the maker's signed label. | Length of back: 35.9 cm,,,,0,0
131118,769,Violin,1913.0,2025,Tarisio,"Labeled, ""Georgius Ullmannius fecit. Mediolani 1913."" Inscribed to the label, ""84."" | Branded three times to the inside back, ""G. U."" | Length of back: 35.7 cm | Upper bouts: 16.4 cm | Middle bouts: 11.1 cm | Lower bouts: 20.4 cm",,,,0,0
82305,769,Violin,1942.0,2022,Tarisio,"Labeled, ""Georgius Ullmannius, fecit opus 232 anno 1942."" | Branded to the inside and lower ribs, ""Georg Ullmann."" Signed to the inside back, ""G U op. 232."" | Length of back: 35.4 cm | Upper bouts: 16.8 cm | Middle bouts: 11.2 cm | Lower bouts: 20.7 cm",,,,0,0
23405,769,Violin,1920.0,2011,Tarisio,"Bearing fragments of a label, ""...Marcapoli di Bergamo, 1866..."" | Length of back: 35.8 cm | Upper bouts: 17.4 cm | Middle bouts: 11.5 cm | Lower bouts: 21.2 cm",,,,0,0
65340,769,Violin,1919.0,2013 ; 2015,Tarisio ; Tarisio,"Labeled, ""Georgius Ullmannius, fecit Turicum 1919."" | Branded twice to the inside back, ""Georges Ullman."" | Length of back: 35.7 cm | Upper bouts: 16.8 cm | Middle bouts: 11.4 cm | Lower bouts: 20.7 cm",,,,1,1
12668,769,Violin,1927.0,2004 ; 2005 ; 2007,Tarisio ; Tarisio ; Tarisio,"Labeled, ""Giorgio Ullmann..."" Branded to the inside back. | Length of back: 35.9 cm",,,,2,2
65492,769,Violin,1918.0,2013,Tarisio,"Labeled, ""Georgius Ullmannius fecit Turicum, 1918."" | Length of back: 35.6 cm",,,,0,0
117477,769,Viola,1918.0,2024,Tarisio Private Sales,"Labeled, ""Georgius Ullmannius, fecit Turicum 1918."" | Showing the assistance of his workshop. Branded to the inside back, ""Georges Ullman"". Inscribed to the inside back, ""GU"" and ""158"". | Length of back: 40.9 cm",,,,0,0
95992,769,Cello,1943.0,,,"Labeled, ""Georgius Ullmannius fecit opus 242, 1943."" | Branded to the lower ribs and twice to the label, ""Georg Ullmann."" | Varnish: of a reddish golden-brown color. | Length of back: 76.4 cm | Upper bouts: 35.0 cm | Middle bouts: 23.6 cm | Lower bouts: 44.2 cm",,,,0,0
15930,769,Cello,1919.0,2008,Tarisio,"Labeled, ""Gergius Ullmanius, Inricum, 1919."" | Length of back: 76.1 cm (29 31/32 inches.)",,,,0,0
65493,769,Violin,1943.0,2013,Tarisio,"Labeled, ""Georgius Ullmannius fecit Opus 237 Anno 1943."" | Branded to the inside back and to the lower rib. | Length of back: 35.5 cm",,,,0,0
7338,770,Violin,1978.0,2005,Tarisio,Bearing the maker's signed label. | Near mint condition. | Length of back: 35.6 cm,,,,0,0
14766,771,Violin,1945.0,2008,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,0,0
78609,771,Violin,1967.0,2017,Tarisio,"Labeled, ""Costruito da Raffaele Vaccari, in Reggio Emilia nel 1967."" | Length of back: 35.5 cm | Upper bouts: 16.5 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,0,0
1356,771,Violin,1964.0,,,,,,,0,0
62543,771,Violin,1946.0,2012,Tarisio,"Labeled, ""Raphael Vaccari Lentigionensis, Cajetani Sgarabotto alumnus, Parmae fecit, Anno 1946."" | Length of back: 35.7 cm",,,,0,0
9942,772,Violin,1944.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,0,0
12273,773,Violin,1969.0,2007,Tarisio,Bearing the maker's label. Branded to the button. | Length of back: 35.3 cm,,,,0,0
5726,774,Violin,2003.0,2004,Tarisio,Bearing the maker's label. | Mint condition. | Length of back: 35.3 cm,,,,0,0
5528,775,Violin,1921.0,2004,Tarisio,"Bearing its original label. | Minor repairs to top, otherwise good condition. | Length of back: 35.7 cm",,,,0,0
32234,775,Violin,1920.0,,,"Labeled, ""Varady Gyula, 1920..."" | Length of back: 35.8 cm",,,,0,0
23255,776,Violin,1916.0,2011,Tarisio,"Labeled, ""Varagnolo Ferruccio, Padovano Alunno Di Leandro Bisiach, fece in Milano l'Anno 1916."" | Length of back: 35.8 cm | Upper bouts: 16.6 cm | Middle bouts: 11.2 cm | Lower bouts: 20.7 cm","May 4-5, 2011",Tarisio,,0,0
57818,776,Violin,1910.0,1985,Sotheby's,"Labeled, ""Varagnolo Ferruccio Padovano, alunno di Leandro Bisiach fece in Milano l'anno 1910."" | Varnish: golden | Length of back: 35.9 cm","July 4, 1985",Sotheby's,,0,0
24487,776,Violin,1904.0,2011,Tarisio,"Labeled, ""Varagnolo, Ferrucio Veneziano, Milano 1904..."" | Length of back: 35.7 cm | Upper bouts: 16.5 cm | Middle bouts: 11.1 cm | Lower bouts: 20.6 cm","June 20, 2011",Tarisio,,0,0
57825,776,Violin,1907.0,2008,Sotheby's,"Labeled, ""Varagnolo Ferruccius fecit in Milano Anno 1907."" | Length of back: 35.4 cm","October 7, 2008",Sotheby's,,0,0
12682,776,Violin,1910.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.9 cm,"May 9, 2007",Tarisio,,0,0
57822,776,Violin,1907.0,2004,Sotheby's,"Labeled, ""Varagnolo Ferruccio Veneziano, alunno di Leandro Bisiach, fece in Milano, anno 1907."" | Length of back: 35.9 cm","November 2, 2004",Sotheby's,,0,0
5561,777,Violin,1976.0,2004,Tarisio,"Bearing the maker's label numbered, 40. | Mint condition. | Length of back: 35.7 cm",,,,0,0
85246,778,Violin,1951.0,2018,Tarisio,"Labeled, ""Nicholas Vasich, Violin Maker, Baltimore, MD, Anno 1957."" | Length of back: 35.7 cm",,,,0,0
7044,778,Violin,1936.0,2004,Tarisio,Bearing the maker's label. | Excellent condition. | Length of back: 36.1 cm,,,,0,0
21657,778,Violin,1944.0,2010,Tarisio,"Labeled, ""Nicholas Vasich, Violinmaker, Baltimore, MD, anno 1944."" | Length of back: 35.9 cm",,,,0,0
23892,778,Violin,1954.0,2011,Tarisio,"Labeled, ""Nicholas Vasich, Violin Maker, Baltimore, MD., Anno 1954."" | Branded to the button, ""N. Vasich."" | Length of back: 35.7 cm",,,,0,0
77576,778,Violin,1927.0,2017,Tarisio,"Labeled, ""Nicholas Vasich, Art violin maker, 1927."" | Relief carved below the button, ""Nicholas Vasich."" | Length of back: 35.9 cm",,,,0,0
2151,779,Viola,1950.0,2001,Tarisio,Bearing its original label. | Excellent condition. | Length of back: 42.6 cm,,,,0,0
6939,780,Violin,1923.0,2004,Tarisio,Bearing the maker's label. | Excellent condition. | Length of back: 35.8 cm,,,,0,0
66868,780,Violin,1901.0,2014,Tarisio,"Labeled, ""Joseph Vautrin fecit Chaumont anno 1901, J. V."" Inscribed to the label, ""Copie exacte de Joseph Guarnerius par."" | Bearing its original neck. | Length of back: 35.5 cm | Upper bouts: 16.9 cm | Middle bouts: 11.5 cm | Lower bouts: 20.9 cm",,,,0,0
13976,780,Violin,1880.0,2008,Tarisio,"Branded, ""Charles Simonin, Mirecourt."" | Length of back: 36.1 cm",,,,0,0
8712,780,Violin,1904.0,2005,Tarisio,"Labeled, ""Joseph Vautrin, Chaumont, 1904..."" | Length of back: 35.7 cm",,,,0,0
6921,780,Violin,1900.0,,,"Labeled, ""Vautrin Pol-Amati..."" | Mint condition. | Length of back: 35.8 cm",,,,0,0
8708,780,Violin,1912.0,2005,Tarisio,Bearing the maker's signed label. | Length of back: 36.1 cm,,,,0,0
5599,780,Violin,1925.0,2004,Tarisio,"Bearing the maker's label. | Cracks and retouching to top, otherwise excellent condition. | Length of back: 35.5 cm",,,,0,0
16403,780,Violin,1923.0,2008,Tarisio,"Labeled, ""Joseph Vautrin..."" | Length of back: 35.7 cm",,,,0,0
84168,780,Violin,1927.0,2018,Tarisio,"Labeled, ""Joseph Vautrin fecit, Chaumont anno 1927 J. V."" | Length of back: 35.6 cm",,,,0,0
10303,781,Violin,1979.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,0,0
23352,782,Violin,1935.0,2011,Tarisio,"Labeled, ""Alfons F. Vavra fecit Pragae Anno 1935."" | Branded to the inside back, ""A.F.Vavra."" | Length of back: 35.7 cm",,,,0,0
13249,782,Violin,1947.0,2004 ; 2007,Tarisio ; Tarisio,Bearing the maker's label. Branded to the inside back. | Length of back: 35.7 cm,,,,1,1
82886,782,Violin,1928.0,2018,Tarisio,"Labeled, ""Alphonsus E. Vávra filius Joannes, ipse fecit Pragae anno 1928."" | Branded to the inside back, ""F. Våvra Prague."" | Length of back: 35.7 cm",,,,0,0
63270,782,Violin,1932.0,2013,Tarisio,"Labeled, ""Alfons F. Vavra, fecit Pragae, Anno 1932."" | Branded to the inside back, ""A. F. Vavra, Prague."" | Length of back: 35.7 cm",,,,0,0
10122,782,Violin,1952.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,0,0
66657,783,Violin,1982.0,2014 ; 2016,Tarisio ; Tarisio,"Labeled, ""Karel Vavra, Fecit Prague, Anno 1982."" | Length of back: 35.8 cm",,,,1,1
17030,783,Violin,1975.0,2009,Tarisio,"Labeled, ""Karel Vavra, Prague 1975."" | Length of back: 35.6 cm",,,,0,0
134067,783,Viola,1943.0,2023,Tarisio,"Labeled, ""Karel Vavra fecit Pragae anno 1943 op 112."" | Branded to the inside back and inside top, ""Karel Vavra Prague."" | Length of back: 38.8 cm | Upper bouts: 18.5 cm | Middle bouts: 12.7 cm | Lower bouts: 22.7 cm",,,,0,0
5696,783,Violin,1934.0,2004,Tarisio,Bearing the maker's label. Branded to the inside back. | After Giuseppe Guarneri del Gesu. Excellent condition. With the maker's bridge. | Length of back: 35.7 cm,,,,0,0
8791,783,Violin,1938.0,2005,Tarisio,Bearing the maker's label. Branded to the inside back. | Length of back: 35.7 cm,,,,0,0
1614,784,Violin,1927.0,2000,Tarisio,Bearing its original label. | Excellent condition. | Length of back: 35.4 cm,,,,0,0
7256,785,Viola Bow,,2005,Tarisio,"Stamped, ""G. De Vecchi."" | Silver mounted. | Weight: 68.0 grams",,,,0,0
18786,786,Violin,1926.0,2009,Tarisio,"Labeled, ""Domenico Veggi, Bagnacavallo, 1926."" | Length of back: 35.6 cm",,,,0,0
1474,786,Violin,1928.0,,,,,,,0,0
10709,787,Violin,1877.0,2006,Tarisio,Bearing the maker's label. | Length of back: 36.2 cm,,,,0,0
47476,788,Violin,1800.0,,,"Labeled, ""Lorenzo Ventapane Fabricante . . ."" | Varnish: Golden orange-brown | Length of back: 35.5 cm","November 2, 1994",Bonhams,,0,0
47015,788,Violin,1810.0,,,"Labeled, ""Lorenzo Ventapane, Fabricante di Strumenti armonici, abita strada Donna regina no. 1., Napoli 18**."" | Varnish: Golden-orange | Length of back: 35.6 cm","June 6, 1991; March 19, 1996",Sotheby's; Sotheby's,,0,0
48603,788,Violin,1800.0,,,"Labeled, ""Gagliano . . ."" | Varnish: Golden orange-brown | Length of back: 35.4 cm","June 16, 1999",Bonhams,,0,0
59263,788,Violin,1810.0,,,"Labeled, ""Lorenzo Ventapane / Fabbricante / Strada Donnaregina / No 1."" | Length of back: 35.6 cm | Upper bouts: 16.6 cm | Middle bouts: 11.9 cm | Lower bouts: 20.6 cm",,,,0,0
57809,788,Violin,1810.0,,,"Labeled, ""JOHANNES GAGLIANO, NEPOS JANUARII FECIT, NEAPOLI 1???."" | Length of back: 34.9 cm","May 1, 2011",Skinner,,0,0
57101,788,Violin,1800.0,2011,Brompton's,"Labeled, ""Joseph Dall' Aglio Fecit Mantuae Anno 1808."" | Length of back: 35.6 cm","March 7, 2011",Brompton's,,0,0
79024,788,Violin,1820.0,,,"Labeled, ""Ferdinandus Gagliano filius, Nicolai fecit Neap. 1702."" | Varnish: of a golden brown colour. | Length of back: 35.8 cm | Upper bouts: 16.6 cm | Middle bouts: 11.6 cm | Lower bouts: 20.9 cm",,,,0,0
6991,788,Violin,1825.0,2004,Tarisio,"Labeled, ""Januarius Gagliano..."" | Repair to lower rib, otherwise excellent condition. | Length of back: 34.9 cm",,,,0,0
61335,788,Violin,1828.0,2012,Brompton's,Bearing its original label. | Length of back: 35.7 cm,"March 5, 2012",Brompton's,"""Bearing an original label dated 1828. The fingerboard bears the W. E. Hill & Sons Registration No. D237 (?).""",0,0
48515,788,Violin,1829.0,2001,Bonhams,"Bearing its original label, ""Lorenzo Ventapane, fabbricante di Strumenti armonici abita Strada Donnaregina no. 2, Napoli 1829."" | Length of back: 35.1 cm","November 12, 2001",Bonhams,"""This violin is in an almost perfect state of preservation.""",0,0
1459,788,Violin,1830.0,,,,,,,0,0
53520,788,Violin,1830.0,,,,,,,0,0
17353,788,Violin,1840.0,1990; 2009; 2014,Bein & Fushi; Tarisio; Tarisio Private Sales,"Labeled, ""Lorenzo Ventapane, Fabbricante de strumenti da corde, Abita Calata Borgo di Loreto No 23."" | Varnish: of a golden brown colour. | Length of back: 35.2 cm | Upper bouts: 16.3 cm | Middle bouts: 11.0 cm | Lower bouts: 20.3 cm",,,,2,2
47815,788,Violin,1840.0,,,"Labeled, ""Lorenzo Ventapane fabbricante di strumenti da corde."" | Length of back: 35.2 cm","July 11, 2006",Sotheby's,,0,0
48389,788,Violin,,,,Unlabeled. | Varnish: Golden | Length of back: 35.1 cm,"July 16, 1997",Christie's,,0,0
92179,788,Violin,,2020,Tarisio,"Labeled, ""Lorenzo Ventapane, fabricante, di, stumenti da corde, abita strada Donnaregina no. 35."" | Length of back: 36.0 cm | Upper bouts: 16.1 cm | Middle bouts: 11.1 cm | Lower bouts: 20.1 cm",,,,0,0
120605,788,Violin,1770.0,2024,Tarisio,"Labeled, ""Januarius Vinaccia Fecit Neapoli A. 1770."" | Varnish: of a golden orange-brown color over a lighter ground. | Length of back: 35.2 cm | Upper bouts: 16.1 cm | Middle bouts: 11.0 cm | Lower bouts: 19.9 cm",,,,0,0
48615,788,Cello,1820.0,1997,Bonhams,"Labeled, ""Ferdinando Gagliano filius Nicolai, fecit Neap. 17. ."" | Varnish: Golden orange-brown | Length of back: 72.6 cm","November 18, 1997",Bonhams,,0,0
48616,788,Cello,1820.0,,,"Labeled, ""Joseph Gagliano Filius, Nicolai fecit Neap. 1763."" | Varnish: Golden orange-brown | Length of back: 73.8 cm","November 18, 1997",Bonhams,,0,0
96932,788,Cello,1820.0,2021,Tarisio,"Labeled, ""Joseph & Antonius Gagliano Fec. Anno 1791 In Platea dicta Cerriglio."" | Length of back: 74.0 cm | Upper bouts: 33.5 cm | Middle bouts: 24.3 cm | Lower bouts: 42.1 cm",,,,0,0
60366,788,Cello,1820.0,,,,,,,0,0
22640,788,Cello,1824.0,2010,Tarisio,"Labeled, ""Lorenzo Ventapane, 1824."" | Length of back: 73.4 cm","October 13-14, 2010",Tarisio,,0,0
51828,788,Cello,1825.0,2008,Brompton's,Unlabeled. | Length of back: 74.3 cm,"November 3, 2008",Brompton's,,0,0
1458,788,Cello,,,,,,,,0,0
51718,788,Cello,1824.0,,,"Labeled, ""R. A. Gagliano. . .""",,,,0,0
10829,789,Violin,1998.0,2007,Tarisio,Bearing the maker's signed label. | Length of back: 35.6 cm,,,,0,0
88545,789,Violin,1990.0,2019,Tarisio,"Labeled, ""Venturini Antonio, fatto in Cremona, anno 1990, Venturini Antonio."" | Length of back: 35.7 cm | Upper bouts: 16.8 cm | Middle bouts: 11.0 cm | Lower bouts: 20.7 cm",,,,0,0
7720,790,Violin,1973.0,2005,Tarisio,Bearing the maker's label. | Near mint condition. | Length of back: 35.5 cm,,,,0,0
9848,790,Violin,1971.0,2006,Tarisio,Bearing the maker's label. No 15. | Length of back: 35.5 cm,,,,0,0
63766,790,Violin,1973.0,2013,Tarisio,"Labeled, ""Dario Verné mathiese fece in Torino nel 1973/39."" | Branded to the inside back, ""Dario Verné."" | Length of back: 35.6 cm",,,,0,0
16463,790,Violin,1971.0,2008,Tarisio,"Labeled, ""Dario Verne, no 15..."" | Length of back: 35.5 cm",,,,0,0
66420,790,Violin,1979.0,2014,Tarisio,"Labeled, ""Dario Verné mathiensis faciebat anno 1979."" | Branded to the inside back, ""Dario Verné."" | Length of back: 35.6 cm | Upper bouts: 16.8 cm | Middle bouts: 11.5 cm | Lower bouts: 20.8 cm",,,,0,0
74881,790,Violin,1977.0,2016,Tarisio,"Labeled, ""Dario Vernè mathiensis, faciebat anno 1977, 13/1"" and ""Al. Mo Silvio Barelli, L' Autore oleolico."" | Branded to the inside back, ""Dario Vernè."" Upper bouts bearing signature. | Length of back: 35.4 cm",,,,0,0
